POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA6415	Person not in same household	11812	25
POA6415	Person not in same household	14437	13
POA6415	Person not in same household	18375	8
POA6415	Real estate agent	7875	11
POA6415	Real estate agent	10500	10
POA6415	Real estate agent	11812	17
POA6415	Real estate agent	14437	21
POA6415	Real estate agent	18375	11
POA6415	State or territory housing authority	3937	5
POA6415	State or territory housing authority	5250	20
POA6415	State or territory housing authority	7875	24
POA6415	State or territory housing authority	10500	4
POA6415	State or territory housing authority	11812	16
POA6415	State or territory housing authority	14437	4
POA6418	(Other)	52	4
POA6418	(Other)	5250	4
POA6418	(Other)	7875	3
POA6418	(Other)	14437	4
POA6418	Co-op/church group etc	5250	12
POA6418	Person not in same household	7875	3
POA6418	Person not in same household	10500	5
POA6418	Person not in same household	11812	3
POA6418	Real estate agent	7875	6
POA6418	Real estate agent	14437	3
POA6423	State or territory housing authority	3937	4
POA6426	(Other)	5250	5
POA6426	Co-op/church group etc	7875	4
POA6426	Person not in same household	52	4
POA6426	Person not in same household	5250	10
POA6426	Person not in same household	7875	10
POA6426	Person not in same household	10500	6
POA6426	Person not in same household	11812	4
POA6426	Real estate agent	7875	7
POA6426	Real estate agent	10500	3
POA6426	State or territory housing authority	5250	6
POA6426	State or territory housing authority	7875	3
POA6426	State or territory housing authority	10500	4
POA6429	(Other)	7875	3
POA6429	Co-op/church group etc	5250	5
POA6429	Co-op/church group etc	7875	4
POA6429	Co-op/church group etc	10500	7
POA6429	Co-op/church group etc	11812	7
POA6429	Co-op/church group etc	14437	4
POA6429	Person not in same household	7875	5
POA6429	Person not in same household	10500	3
POA6429	Person not in same household	11812	5
POA6429	Real estate agent	11812	9
POA6429	Real estate agent	14437	16
POA6429	Real estate agent	18375	6
POA6429	State or territory housing authority	5250	4
POA6429	State or territory housing authority	10500	6
POA6430		5250	9
POA6430		11812	3
POA6430	(Other)	52	5
POA6430	(Other)	3937	14
POA6430	(Other)	5250	51
POA6430	(Other)	7875	58
POA6430	(Other)	10500	59
POA6430	(Other)	11812	75
POA6430	(Other)	14437	60
POA6430	(Other)	18375	24
POA6430	(Other)	23625	10
POA6430	(Other)	28875	6
POA6430	(Other)	39375	3
POA6430	Co-op/church group etc	5250	41
POA6430	Co-op/church group etc	7875	15
POA6430	Co-op/church group etc	11812	5
POA6430	Person not in same household	52	4
POA6430	Person not in same household	3937	6
POA6430	Person not in same household	5250	15
POA6430	Person not in same household	7875	29
POA6430	Person not in same household	10500	46
POA6430	Person not in same household	11812	72
POA6430	Person not in same household	14437	102
POA6430	Person not in same household	18375	134
POA6430	Person not in same household	23625	38
POA6430	Person not in same household	28875	14
POA6430	Person not in same household	34125	3
POA6430	Real estate agent	3937	3
POA6430	Real estate agent	5250	14
POA6430	Real estate agent	7875	11
POA6430	Real estate agent	10500	42
POA6430	Real estate agent	11812	124
POA6430	Real estate agent	14437	374
POA6430	Real estate agent	18375	504
POA6430	Real estate agent	23625	224
POA6430	Real estate agent	28875	114
POA6430	Real estate agent	34125	27
POA6430	Real estate agent	39375	7
POA6430	Real estate agent	49875	4
POA6430	State or territory housing authority	52	3
POA6430	State or territory housing authority	3937	22
POA6430	State or territory housing authority	5250	93
POA6430	State or territory housing authority	7875	67
POA6430	State or territory housing authority	10500	59
POA6430	State or territory housing authority	11812	110
POA6430	State or territory housing authority	14437	50
POA6430	State or territory housing authority	18375	18
POA6430	State or territory housing authority	23625	6
POA6430	State or territory housing authority	28875	4
POA6431		52	3
POA6431	(Other)	52	4
POA6431	Co-op/church group etc	52	21
POA6431	State or territory housing authority	52	60
POA6431	State or territory housing authority	3937	5
POA6431	State or territory housing authority	5250	14
POA6431	State or territory housing authority	7875	4
POA6432	(Other)	5250	6
POA6432	(Other)	7875	3
POA6432	(Other)	10500	6
POA6432	(Other)	11812	3
POA6432	(Other)	14437	12
POA6432	(Other)	18375	8
POA6432	Co-op/church group etc	5250	3
POA6432	Person not in same household	3937	6
POA6432	Person not in same household	5250	9
POA6432	Person not in same household	7875	15
POA6432	Person not in same household	10500	20
POA6432	Person not in same household	11812	39
POA6432	Person not in same household	14437	59
POA6432	Person not in same household	18375	38
POA6432	Person not in same household	23625	10
POA6432	Real estate agent	5250	5
POA6432	Real estate agent	7875	14
POA6432	Real estate agent	10500	20
POA6432	Real estate agent	11812	71
POA6432	Real estate agent	14437	159
POA6432	Real estate agent	18375	121
POA6432	Real estate agent	23625	34
POA6432	Real estate agent	28875	6
POA6432	State or territory housing authority	52	3
POA6432	State or territory housing authority	3937	3
POA6432	State or territory housing authority	5250	31
POA6432	State or territory housing authority	7875	11
POA6432	State or territory housing authority	10500	14
POA6432	State or territory housing authority	11812	5
POA6432	State or territory housing authority	14437	11
POA6432	State or territory housing authority	18375	3
POA6436	Co-op/church group etc	7875	8
POA6437	(Other)	52	38
POA6437	(Other)	5250	8
POA6437	Person not in same household	52	4
POA6438	(Other)	52	10
POA6438	(Other)	5250	4
POA6438	(Other)	7875	3
POA6438	(Other)	14437	5
POA6438	Person not in same household	7875	6
POA6438	Person not in same household	10500	5
POA6438	Person not in same household	11812	8
POA6438	Person not in same household	14437	4
POA6438	Person not in same household	18375	4
POA6438	State or territory housing authority	52	3
POA6438	State or territory housing authority	3937	8
POA6438	State or territory housing authority	5250	4
POA6440	(Other)	52	9
POA6440	Co-op/church group etc	52	24
POA6440	Co-op/church group etc	3937	23
POA6440	Co-op/church group etc	5250	5
POA6440	Person not in same household	7875	5
POA6440	Person not in same household	10500	4
POA6440	Person not in same household	11812	4
POA6440	State or territory housing authority	52	5
POA6440	State or territory housing authority	3937	3
POA6440	State or territory housing authority	5250	4
POA6440	State or territory housing authority	7875	6
POA6440	State or territory housing authority	10500	3
POA6440	State or territory housing authority	14437	3
POA6442	(Other)	5250	7
POA6442	(Other)	7875	4
POA6442	(Other)	11812	8
POA6442	Person not in same household	5250	12
POA6442	Person not in same household	7875	20
POA6442	Person not in same household	10500	12
POA6442	Person not in same household	11812	15
POA6442	Person not in same household	14437	4
POA6442	Person not in same household	18375	3
POA6442	Real estate agent	5250	24
POA6442	Real estate agent	7875	61
POA6442	Real estate agent	10500	40
POA6442	Real estate agent	11812	42
POA6442	Real estate agent	14437	26
POA6442	Real estate agent	18375	6
POA6442	State or territory housing authority	3937	3
POA6443	(Other)	52	6
POA6443	(Other)	5250	5
POA6443	(Other)	7875	5
POA6443	Person not in same household	52	5
POA6443	Person not in same household	3937	4
POA6443	Person not in same household	5250	8
POA6443	Person not in same household	7875	20
POA6443	Person not in same household	10500	3
POA6443	Real estate agent	7875	4
POA6443	Real estate agent	10500	4
POA6443	State or territory housing authority	5250	4
POA6448	Person not in same household	7875	3
POA6448	Person not in same household	14437	8
POA6450		7875	3
POA6450	(Other)	52	4
POA6450	(Other)	3937	4
POA6450	(Other)	5250	16
POA6450	(Other)	7875	11
POA6450	(Other)	10500	6
POA6450	(Other)	11812	24
POA6450	(Other)	14437	15
POA6450	(Other)	18375	7
POA6450	(Other)	23625	3
POA6450	Co-op/church group etc	5250	24
POA6450	Co-op/church group etc	7875	13
POA6450	Co-op/church group etc	10500	4
POA6450	Co-op/church group etc	11812	4
POA6450	Co-op/church group etc	14437	6
POA6450	Person not in same household	52	5
POA6450	Person not in same household	3937	3
POA6450	Person not in same household	5250	31
POA6450	Person not in same household	7875	46
POA6450	Person not in same household	10500	47
POA6450	Person not in same household	11812	87
POA6450	Person not in same household	14437	147
POA6450	Person not in same household	18375	114
POA6450	Person not in same household	23625	12
POA6450	Person not in same household	28875	8
POA6450	Real estate agent	5250	8
POA6450	Real estate agent	7875	34
POA6450	Real estate agent	10500	37
POA6450	Real estate agent	11812	79
POA6450	Real estate agent	14437	134
POA6450	Real estate agent	18375	133
POA6450	Real estate agent	23625	23
POA6450	Real estate agent	28875	4
POA6450	State or territory housing authority	52	11
POA6450	State or territory housing authority	3937	5
POA6450	State or territory housing authority	5250	65
POA6450	State or territory housing authority	7875	24
POA6450	State or territory housing authority	10500	24
POA6450	State or territory housing authority	11812	47
POA6450	State or territory housing authority	14437	9
POA6460	(Other)	52	4
POA6460	(Other)	11812	3
POA6460	Co-op/church group etc	7875	5
POA6460	Person not in same household	7875	8
POA6460	Person not in same household	10500	6
POA6460	Person not in same household	11812	6
POA6460	Real estate agent	10500	6
POA6461	(Other)	10500	3
POA6461	Co-op/church group etc	7875	6
POA6461	Person not in same household	3937	3
POA6461	Person not in same household	5250	8
POA6461	Person not in same household	10500	7
POA6461	Person not in same household	14437	4
POA6461	State or territory housing authority	5250	4
POA6461	State or territory housing authority	7875	7
POA6465	Person not in same household	52	5
POA6475	Co-op/church group etc	5250	3
POA6475	Person not in same household	5250	4
POA6475	State or territory housing authority	5250	6
POA6477	(Other)	52	4
POA6477	(Other)	3937	3
POA6477	(Other)	7875	4
POA6477	Person not in same household	7875	3
POA6477	State or territory housing authority	52	4
POA6479	(Other)	10500	6
POA6479	Co-op/church group etc	3937	3
POA6479	Co-op/church group etc	7875	5
POA6479	Person not in same household	7875	3
POA6485	(Other)	7875	3
POA6485	Co-op/church group etc	5250	5
POA6485	Co-op/church group etc	7875	5
POA6485	Person not in same household	5250	3
POA6485	Person not in same household	7875	8
POA6485	Person not in same household	11812	3
POA6485	State or territory housing authority	11812	4
POA6489	Co-op/church group etc	5250	3
POA6490	(Other)	52	3
POA6490	Co-op/church group etc	3937	3
POA6490	Person not in same household	5250	3
POA6501	Person not in same household	7875	3
POA6501	Person not in same household	14437	5
POA6501	Person not in same household	18375	6
POA6501	Real estate agent	14437	3
POA6501	Real estate agent	23625	5
POA6502	(Other)	11812	5
POA6502	Co-op/church group etc	5250	4
POA6502	Person not in same household	52	5
POA6502	Person not in same household	7875	3
POA6502	Person not in same household	10500	4
POA6502	Person not in same household	11812	4
POA6502	Person not in same household	14437	6
POA6502	Person not in same household	18375	7
POA6502	Real estate agent	11812	4
POA6502	Real estate agent	14437	9
POA6502	Real estate agent	18375	8
POA6503	(Other)	52	10
POA6503	(Other)	3937	6
POA6503	(Other)	5250	8
POA6503	(Other)	18375	4
POA6503	Person not in same household	5250	3
POA6503	Person not in same household	7875	4
POA6503	Person not in same household	10500	6
POA6503	Person not in same household	11812	13
POA6503	Person not in same household	14437	12
POA6503	Person not in same household	18375	12
POA6503	Real estate agent	11812	6
POA6503	Real estate agent	14437	5
POA6503	Real estate agent	18375	15
POA6504	Person not in same household	11812	3
POA6504	Person not in same household	14437	3
POA6504	Person not in same household	18375	6
POA6504	Real estate agent	18375	6
POA6506	Person not in same household	5250	5
POA6507	(Other)	14437	3
POA6507	Person not in same household	7875	3
POA6507	Person not in same household	10500	5
POA6507	Real estate agent	10500	5
POA6507	Real estate agent	11812	6
POA6509	Person not in same household	5250	3
POA6509	Person not in same household	10500	6
POA6510	(Other)	11812	5
POA6510	Person not in same household	5250	3
POA6510	Person not in same household	7875	6
POA6510	Person not in same household	10500	18
POA6510	Person not in same household	11812	23
POA6510	Person not in same household	14437	12
POA6510	Person not in same household	18375	5
POA6510	Person not in same household	23625	5
POA6510	Real estate agent	5250	3
POA6510	Real estate agent	10500	3
POA6510	Real estate agent	11812	11
POA6510	Real estate agent	14437	6
POA6510	State or territory housing authority	3937	5
POA6510	State or territory housing authority	5250	12
