SA2_NAME16	IndigenousStatus	persons
Harvey	Torres Strait Islander	3
East Bunbury - Glen Iris	Aboriginal	299
East Bunbury - Glen Iris	Non-indigenous	6893
East Bunbury - Glen Iris	Torres Strait Islander	3
Waroona	Aboriginal	159
Waroona	Non-indigenous	4075
Dalyellup	Aboriginal	308
Dalyellup	Both Aboriginal & Torres Strait Islander	8
Dalyellup	Non-indigenous	9454
Gelorup - Stratham	Aboriginal	51
Gelorup - Stratham	Non-indigenous	2991
South Bunbury - Bunbury	Aboriginal	241
South Bunbury - Bunbury	Both Aboriginal & Torres Strait Islander	4
South Bunbury - Bunbury	Non-indigenous	12509
South Bunbury - Bunbury	Torres Strait Islander	6
Withers - Usher	Aboriginal	348
Withers - Usher	Both Aboriginal & Torres Strait Islander	18
Withers - Usher	Non-indigenous	4753
Bridgetown - Boyup Brook	Aboriginal	109
Bridgetown - Boyup Brook	Non-indigenous	6956
Bridgetown - Boyup Brook	Torres Strait Islander	3
Donnybrook - Balingup	Aboriginal	138
Donnybrook - Balingup	Both Aboriginal & Torres Strait Islander	10
Donnybrook - Balingup	Non-indigenous	6002
Donnybrook - Balingup	Torres Strait Islander	5
Manjimup	Aboriginal	212
Manjimup	Non-indigenous	5223
Manjimup	Torres Strait Islander	12
Pemberton	Aboriginal	111
Pemberton	Non-indigenous	5079
Pemberton	Torres Strait Islander	8
Dawesville - Bouvard	Aboriginal	159
Dawesville - Bouvard	Non-indigenous	8334
Dawesville - Bouvard	Torres Strait Islander	5
Falcon - Wannanup	Aboriginal	193
Falcon - Wannanup	Both Aboriginal & Torres Strait Islander	10
Falcon - Wannanup	Non-indigenous	9454
Falcon - Wannanup	Torres Strait Islander	7
Greenfields	Aboriginal	484
Greenfields	Both Aboriginal & Torres Strait Islander	6
Greenfields	Non-indigenous	9374
Greenfields	Torres Strait Islander	5
Halls Head - Erskine	Aboriginal	425
Halls Head - Erskine	Both Aboriginal & Torres Strait Islander	12
Halls Head - Erskine	Non-indigenous	19456
Halls Head - Erskine	Torres Strait Islander	12
Mandurah	Aboriginal	371
Mandurah	Non-indigenous	9882
Mandurah	Torres Strait Islander	3
Mandurah - East	Aboriginal	131
Mandurah - East	Non-indigenous	6468
Mandurah - North	Aboriginal	469
Mandurah - North	Both Aboriginal & Torres Strait Islander	15
Mandurah - North	Non-indigenous	20760
Mandurah - North	Torres Strait Islander	17
Mandurah - South	Aboriginal	428
Mandurah - South	Both Aboriginal & Torres Strait Islander	15
Mandurah - South	Non-indigenous	10863
Mandurah - South	Torres Strait Islander	17
Pinjarra	Aboriginal	314
Pinjarra	Non-indigenous	9940
Pinjarra	Torres Strait Islander	9
City Beach	Aboriginal	22
City Beach	Non-indigenous	6783
Claremont (WA)	Aboriginal	58
Claremont (WA)	Both Aboriginal & Torres Strait Islander	4
Claremont (WA)	Non-indigenous	9182
Claremont (WA)	Torres Strait Islander	4
Cottesloe	Aboriginal	27
Cottesloe	Non-indigenous	7723
Floreat	Aboriginal	21
Floreat	Non-indigenous	8597
Floreat	Torres Strait Islander	3
Mosman Park - Peppermint Grove	Aboriginal	126
Mosman Park - Peppermint Grove	Both Aboriginal & Torres Strait Islander	4
Mosman Park - Peppermint Grove	Non-indigenous	10628
Mosman Park - Peppermint Grove	Torres Strait Islander	6
Nedlands - Dalkeith - Crawley	Aboriginal	148
Nedlands - Dalkeith - Crawley	Both Aboriginal & Torres Strait Islander	4
Nedlands - Dalkeith - Crawley	Non-indigenous	18781
Nedlands - Dalkeith - Crawley	Torres Strait Islander	3
Swanbourne - Mount Claremont	Aboriginal	58
Swanbourne - Mount Claremont	Non-indigenous	9554
Kings Park (WA)	Non-indigenous	48
Mount Hawthorn - Leederville	Aboriginal	98
Mount Hawthorn - Leederville	Non-indigenous	11774
Mount Lawley - Inglewood	Aboriginal	130
Mount Lawley - Inglewood	Non-indigenous	16804
North Perth	Aboriginal	73
North Perth	Non-indigenous	9629
North Perth	Torres Strait Islander	5
Subiaco - Shenton Park	Aboriginal	119
Subiaco - Shenton Park	Both Aboriginal & Torres Strait Islander	3
Subiaco - Shenton Park	Non-indigenous	17398
Subiaco - Shenton Park	Torres Strait Islander	7
Wembley - West Leederville - Glendalough	Aboriginal	120
Wembley - West Leederville - Glendalough	Both Aboriginal & Torres Strait Islander	3
Wembley - West Leederville - Glendalough	Non-indigenous	18971
Wembley - West Leederville - Glendalough	Torres Strait Islander	8
East Perth	Aboriginal	120
East Perth	Non-indigenous	11673
East Perth	Torres Strait Islander	5
Perth (North) - Highgate	Aboriginal	103
Perth (North) - Highgate	Both Aboriginal & Torres Strait Islander	3
Perth (North) - Highgate	Non-indigenous	11303
Perth (North) - Highgate	Torres Strait Islander	5
Perth (West) - Northbridge	Aboriginal	122
Perth (West) - Northbridge	Both Aboriginal & Torres Strait Islander	9
Perth (West) - Northbridge	Non-indigenous	11980
Perth (West) - Northbridge	Torres Strait Islander	8
Bassendean - Eden Hill - Ashfield	Aboriginal	383
Bassendean - Eden Hill - Ashfield	Both Aboriginal & Torres Strait Islander	7
Bassendean - Eden Hill - Ashfield	Non-indigenous	15530
Bassendean - Eden Hill - Ashfield	Torres Strait Islander	12
Bayswater - Embleton - Bedford	Aboriginal	382
Bayswater - Embleton - Bedford	Both Aboriginal & Torres Strait Islander	23
Bayswater - Embleton - Bedford	Non-indigenous	24101
Bayswater - Embleton - Bedford	Torres Strait Islander	17
Maylands	Aboriginal	168
Maylands	Both Aboriginal & Torres Strait Islander	5
Maylands	Non-indigenous	13118
Maylands	Torres Strait Islander	3
Morley	Aboriginal	333
Morley	Both Aboriginal & Torres Strait Islander	20
Morley	Non-indigenous	22344
Morley	Torres Strait Islander	17
Noranda	Aboriginal	106
Noranda	Non-indigenous	7896
Chidlow	Aboriginal	598
Chidlow	Both Aboriginal & Torres Strait Islander	28
Chidlow	Non-indigenous	4000
Chidlow	Torres Strait Islander	7
Glen Forrest - Darlington	Aboriginal	83
Glen Forrest - Darlington	Non-indigenous	7140
Helena Valley - Koongamia	Aboriginal	153
Helena Valley - Koongamia	Non-indigenous	5627
Malmalling - Reservoir	Non-indigenous	10
Mundaring	Aboriginal	218
Mundaring	Both Aboriginal & Torres Strait Islander	5
Mundaring	Non-indigenous	13077
Mundaring	Torres Strait Islander	5
Swan View - Greenmount - Midvale	Aboriginal	684
Swan View - Greenmount - Midvale	Both Aboriginal & Torres Strait Islander	9
Swan View - Greenmount - Midvale	Non-indigenous	12135
Swan View - Greenmount - Midvale	Torres Strait Islander	10
Avon Valley National Park	Non-indigenous	5
Ballajura	Aboriginal	408
Ballajura	Both Aboriginal & Torres Strait Islander	11
Ballajura	Non-indigenous	18083
Ballajura	Torres Strait Islander	3
Beechboro	Aboriginal	673
Beechboro	Both Aboriginal & Torres Strait Islander	31
Beechboro	Non-indigenous	20630
Beechboro	Torres Strait Islander	14
Bullsbrook	Aboriginal	111
Bullsbrook	Both Aboriginal & Torres Strait Islander	3
Bullsbrook	Non-indigenous	5485
Bullsbrook	Torres Strait Islander	6
Gidgegannup	Aboriginal	42
Gidgegannup	Non-indigenous	2773
Gidgegannup	Torres Strait Islander	3
Hazelmere - Guildford	Aboriginal	123
Hazelmere - Guildford	Both Aboriginal & Torres Strait Islander	5
Hazelmere - Guildford	Non-indigenous	5277
Hazelmere - Guildford	Torres Strait Islander	3
Lockridge - Kiara	Aboriginal	496
Lockridge - Kiara	Both Aboriginal & Torres Strait Islander	17
Lockridge - Kiara	Non-indigenous	11995
Lockridge - Kiara	Torres Strait Islander	10
Malaga	Non-indigenous	25
Middle Swan - Herne Hill	Aboriginal	256
Middle Swan - Herne Hill	Non-indigenous	5422
Midland - Guildford	Aboriginal	483
Midland - Guildford	Both Aboriginal & Torres Strait Islander	12
Midland - Guildford	Non-indigenous	10580
Midland - Guildford	Torres Strait Islander	12
Stratton - Jane Brook	Aboriginal	413
Stratton - Jane Brook	Non-indigenous	6599
Stratton - Jane Brook	Torres Strait Islander	7
The Vines	Aboriginal	373
The Vines	Both Aboriginal & Torres Strait Islander	4
The Vines	Non-indigenous	12066
The Vines	Torres Strait Islander	14
Aveley	Aboriginal	381
Aveley	Both Aboriginal & Torres Strait Islander	16
Aveley	Non-indigenous	15269
Aveley	Torres Strait Islander	14
Brabham - Henley Brook	Aboriginal	302
Brabham - Henley Brook	Both Aboriginal & Torres Strait Islander	6
Brabham - Henley Brook	Non-indigenous	10851
Brabham - Henley Brook	Torres Strait Islander	5
Ellenbrook	Aboriginal	635
Ellenbrook	Both Aboriginal & Torres Strait Islander	12
Ellenbrook	Non-indigenous	18344
Ellenbrook	Torres Strait Islander	20
Craigie - Beldon	Aboriginal	161
Craigie - Beldon	Non-indigenous	10395
Currambine - Kinross	Aboriginal	83
Currambine - Kinross	Non-indigenous	13726
Currambine - Kinross	Torres Strait Islander	10
Duncraig	Aboriginal	82
Duncraig	Non-indigenous	15896
Duncraig	Torres Strait Islander	4
Greenwood - Warwick	Aboriginal	149
Greenwood - Warwick	Both Aboriginal & Torres Strait Islander	9
Greenwood - Warwick	Non-indigenous	13565
Heathridge - Connolly	Aboriginal	134
Heathridge - Connolly	Both Aboriginal & Torres Strait Islander	12
Heathridge - Connolly	Non-indigenous	10426
Hillarys	Aboriginal	74
Hillarys	Non-indigenous	11126
Iluka - Burns Beach	Aboriginal	55
Iluka - Burns Beach	Non-indigenous	9674
Iluka - Burns Beach	Torres Strait Islander	8
Joondalup - Edgewater	Aboriginal	127
Joondalup - Edgewater	Both Aboriginal & Torres Strait Islander	13
Joondalup - Edgewater	Non-indigenous	13694
Joondalup - Edgewater	Torres Strait Islander	11
Kingsley	Aboriginal	115
Kingsley	Both Aboriginal & Torres Strait Islander	3
Kingsley	Non-indigenous	13082
Kingsley	Torres Strait Islander	4
Mullaloo - Kallaroo	Aboriginal	53
Mullaloo - Kallaroo	Non-indigenous	11440
Ocean Reef	Aboriginal	56
Ocean Reef	Non-indigenous	8069
Padbury	Aboriginal	91
Padbury	Non-indigenous	8525
Padbury	Torres Strait Islander	10
Sorrento - Marmion	Aboriginal	56
Sorrento - Marmion	Non-indigenous	10137
Woodvale	Aboriginal	52
Woodvale	Non-indigenous	9527
Balcatta - Hamersley	Aboriginal	181
Balcatta - Hamersley	Both Aboriginal & Torres Strait Islander	3
Balcatta - Hamersley	Non-indigenous	15832
Balcatta - Hamersley	Torres Strait Islander	9
Balga - Mirrabooka	Aboriginal	605
Balga - Mirrabooka	Both Aboriginal & Torres Strait Islander	18
Balga - Mirrabooka	Non-indigenous	20385
Balga - Mirrabooka	Torres Strait Islander	24
Innaloo - Doubleview	Aboriginal	215
Innaloo - Doubleview	Both Aboriginal & Torres Strait Islander	3
Innaloo - Doubleview	Non-indigenous	18250
Karrinyup - Gwelup - Carine	Aboriginal	135
Karrinyup - Gwelup - Carine	Non-indigenous	22467
Nollamara - Westminster	Aboriginal	339
Nollamara - Westminster	Both Aboriginal & Torres Strait Islander	13
Nollamara - Westminster	Non-indigenous	19463
Nollamara - Westminster	Torres Strait Islander	3
Osborne Park Industrial	Non-indigenous	219
Scarborough	Aboriginal	160
Scarborough	Non-indigenous	17388
Scarborough	Torres Strait Islander	4
Stirling - Osborne Park	Aboriginal	99
Stirling - Osborne Park	Non-indigenous	14518
Stirling - Osborne Park	Torres Strait Islander	3
Trigg - North Beach - Watermans Bay	Aboriginal	47
Trigg - North Beach - Watermans Bay	Both Aboriginal & Torres Strait Islander	3
Trigg - North Beach - Watermans Bay	Non-indigenous	7915
Tuart Hill - Joondanna	Aboriginal	126
Tuart Hill - Joondanna	Non-indigenous	12690
Tuart Hill - Joondanna	Torres Strait Islander	4
Wembley Downs - Churchlands - Woodlands	Aboriginal	67
Wembley Downs - Churchlands - Woodlands	Non-indigenous	14977
Yokine - Coolbinia - Menora	Aboriginal	144
Yokine - Coolbinia - Menora	Both Aboriginal & Torres Strait Islander	12
Yokine - Coolbinia - Menora	Non-indigenous	16904
Yokine - Coolbinia - Menora	Torres Strait Islander	6
Dianella - North	Aboriginal	96
Dianella - North	Both Aboriginal & Torres Strait Islander	4
Dianella - North	Non-indigenous	11824
Dianella - North	Torres Strait Islander	3
Dianella - South	Aboriginal	114
Dianella - South	Both Aboriginal & Torres Strait Islander	7
Dianella - South	Non-indigenous	12861
Dianella - South	Torres Strait Islander	3
Alexander Heights - Koondoola	Aboriginal	311
Alexander Heights - Koondoola	Both Aboriginal & Torres Strait Islander	6
Alexander Heights - Koondoola	Non-indigenous	11365
Alexander Heights - Koondoola	Torres Strait Islander	5
Butler - Merriwa - Ridgewood	Aboriginal	564
Butler - Merriwa - Ridgewood	Both Aboriginal & Torres Strait Islander	3
Butler - Merriwa - Ridgewood	Non-indigenous	23097
Butler - Merriwa - Ridgewood	Torres Strait Islander	15
Carramar	Aboriginal	277
Carramar	Both Aboriginal & Torres Strait Islander	9
Carramar	Non-indigenous	18345
Carramar	Torres Strait Islander	10
Clarkson	Aboriginal	334
Clarkson	Both Aboriginal & Torres Strait Islander	13
Clarkson	Non-indigenous	13551
Clarkson	Torres Strait Islander	6
Girrawheen	Aboriginal	377
Girrawheen	Both Aboriginal & Torres Strait Islander	5
Girrawheen	Non-indigenous	8511
Girrawheen	Torres Strait Islander	4
Marangaroo	Aboriginal	203
Marangaroo	Both Aboriginal & Torres Strait Islander	7
Marangaroo	Non-indigenous	10269
Marangaroo	Torres Strait Islander	4
Mindarie - Quinns Rocks - Jindalee	Aboriginal	282
Mindarie - Quinns Rocks - Jindalee	Both Aboriginal & Torres Strait Islander	6
Mindarie - Quinns Rocks - Jindalee	Non-indigenous	20476
Neerabup National Park	Non-indigenous	6
Tapping - Ashby - Sinagra	Aboriginal	122
Tapping - Ashby - Sinagra	Both Aboriginal & Torres Strait Islander	5
Tapping - Ashby - Sinagra	Non-indigenous	13439
Tapping - Ashby - Sinagra	Torres Strait Islander	3
Alkimos - Eglinton	Aboriginal	208
Alkimos - Eglinton	Non-indigenous	13679
Alkimos - Eglinton	Torres Strait Islander	17
Carabooda - Pinjar	Aboriginal	6
Carabooda - Pinjar	Non-indigenous	717
Two Rocks	Aboriginal	175
Two Rocks	Non-indigenous	3647
Yanchep	Aboriginal	272
Yanchep	Both Aboriginal & Torres Strait Islander	28
Yanchep	Non-indigenous	10684
Yanchep	Torres Strait Islander	25
Hocking - Pearsall	Aboriginal	140
Hocking - Pearsall	Non-indigenous	12999
Landsdale	Aboriginal	123
Landsdale	Both Aboriginal & Torres Strait Islander	7
Landsdale	Non-indigenous	15257
Landsdale	Torres Strait Islander	14
Madeley - Darch	Aboriginal	109
Madeley - Darch	Both Aboriginal & Torres Strait Islander	10
Madeley - Darch	Non-indigenous	14074
Madeley - Darch	Torres Strait Islander	6
Wanneroo - Sinagra	Aboriginal	239
Wanneroo - Sinagra	Both Aboriginal & Torres Strait Islander	6
Wanneroo - Sinagra	Non-indigenous	14417
Wanneroo - Sinagra	Torres Strait Islander	16
Armadale - Wungong - Brookdale	Aboriginal	1145
Armadale - Wungong - Brookdale	Both Aboriginal & Torres Strait Islander	29
Armadale - Wungong - Brookdale	Non-indigenous	21965
Armadale - Wungong - Brookdale	Torres Strait Islander	27
Ashendon - Lesley	Non-indigenous	3
Camillo - Champion Lakes	Aboriginal	233
Camillo - Champion Lakes	Both Aboriginal & Torres Strait Islander	8
Camillo - Champion Lakes	Non-indigenous	5546
Camillo - Champion Lakes	Torres Strait Islander	6
Kelmscott	Aboriginal	380
Kelmscott	Both Aboriginal & Torres Strait Islander	3
Kelmscott	Non-indigenous	10214
Kelmscott	Torres Strait Islander	7
Mount Nasura - Mount Richon - Bedfordale	Aboriginal	134
Mount Nasura - Mount Richon - Bedfordale	Non-indigenous	8103
Mount Nasura - Mount Richon - Bedfordale	Torres Strait Islander	4
Roleystone	Aboriginal	58
Roleystone	Both Aboriginal & Torres Strait Islander	6
Roleystone	Non-indigenous	7179
Seville Grove	Aboriginal	459
Seville Grove	Both Aboriginal & Torres Strait Islander	10
Seville Grove	Non-indigenous	10940
Harrisdale	Aboriginal	134
Harrisdale	Non-indigenous	11533
Piara Waters - Forrestdale	Aboriginal	152
Piara Waters - Forrestdale	Both Aboriginal & Torres Strait Islander	6
Piara Waters - Forrestdale	Non-indigenous	15891
Belmont - Ascot - Redcliffe	Aboriginal	461
Belmont - Ascot - Redcliffe	Both Aboriginal & Torres Strait Islander	8
Belmont - Ascot - Redcliffe	Non-indigenous	14601
Belmont - Ascot - Redcliffe	Torres Strait Islander	12
East Victoria Park - Carlisle	Aboriginal	360
East Victoria Park - Carlisle	Non-indigenous	16876
East Victoria Park - Carlisle	Torres Strait Islander	9
Perth Airport	Non-indigenous	20
Victoria Park - Lathlain - Burswood	Aboriginal	205
Victoria Park - Lathlain - Burswood	Both Aboriginal & Torres Strait Islander	7
Victoria Park - Lathlain - Burswood	Non-indigenous	15600
Victoria Park - Lathlain - Burswood	Torres Strait Islander	4
Cloverdale	Aboriginal	250
Cloverdale	Both Aboriginal & Torres Strait Islander	4
Cloverdale	Non-indigenous	8598
Cloverdale	Torres Strait Islander	12
Kewdale	Aboriginal	112
Kewdale	Non-indigenous	7277
Kewdale	Torres Strait Islander	5
Rivervale	Aboriginal	243
Rivervale	Non-indigenous	10644
Rivervale	Torres Strait Islander	10
Bentley - Wilson - St James	Aboriginal	498
Bentley - Wilson - St James	Both Aboriginal & Torres Strait Islander	15
Bentley - Wilson - St James	Non-indigenous	20091
Bentley - Wilson - St James	Torres Strait Islander	8
Canning Vale - West	Aboriginal	72
Canning Vale - West	Non-indigenous	10003
Canning Vale - West	Torres Strait Islander	3
Canning Vale Commercial	Non-indigenous	3
Cannington - Queens Park	Aboriginal	306
Cannington - Queens Park	Both Aboriginal & Torres Strait Islander	12
Cannington - Queens Park	Non-indigenous	20327
Cannington - Queens Park	Torres Strait Islander	10
Parkwood - Ferndale - Lynwood	Aboriginal	224
Parkwood - Ferndale - Lynwood	Both Aboriginal & Torres Strait Islander	5
Parkwood - Ferndale - Lynwood	Non-indigenous	13757
Parkwood - Ferndale - Lynwood	Torres Strait Islander	6
Riverton - Shelley - Rossmoyne	Aboriginal	62
Riverton - Shelley - Rossmoyne	Non-indigenous	14456
Welshpool	Non-indigenous	16
Willetton	Aboriginal	76
Willetton	Both Aboriginal & Torres Strait Islander	4
Willetton	Non-indigenous	19182
Beckenham - Kenwick - Langford	Aboriginal	594
Beckenham - Kenwick - Langford	Both Aboriginal & Torres Strait Islander	15
Beckenham - Kenwick - Langford	Non-indigenous	19664
Beckenham - Kenwick - Langford	Torres Strait Islander	7
Canning Vale - East	Aboriginal	571
Canning Vale - East	Both Aboriginal & Torres Strait Islander	23
Canning Vale - East	Non-indigenous	23821
Gosnells	Aboriginal	790
Gosnells	Both Aboriginal & Torres Strait Islander	17
Gosnells	Non-indigenous	20336
Gosnells	Torres Strait Islander	3
Huntingdale - Southern River	Aboriginal	381
Huntingdale - Southern River	Both Aboriginal & Torres Strait Islander	10
Huntingdale - Southern River	Non-indigenous	21466
Huntingdale - Southern River	Torres Strait Islander	12
Maddington - Orange Grove - Martin	Aboriginal	441
Maddington - Orange Grove - Martin	Both Aboriginal & Torres Strait Islander	3
Maddington - Orange Grove - Martin	Non-indigenous	14548
Maddington - Orange Grove - Martin	Torres Strait Islander	13
Thornlie	Aboriginal	556
Thornlie	Both Aboriginal & Torres Strait Islander	3
Thornlie	Non-indigenous	23099
Thornlie	Torres Strait Islander	7
Forrestfield - Wattle Grove	Aboriginal	543
Forrestfield - Wattle Grove	Both Aboriginal & Torres Strait Islander	9
Forrestfield - Wattle Grove	Non-indigenous	19173
Forrestfield - Wattle Grove	Torres Strait Islander	4
High Wycombe	Aboriginal	398
