SED_NAME21	Religion	Denomination	Sex	persons
Reynell	Christianity	Latter Day Saints	F	75
Reynell	Christianity	Latter Day Saints	M	47
Reynell	Christianity	Lutheran	F	254
Reynell	Christianity	Lutheran	M	191
Reynell	Christianity	Oriental Orthodox	F	19
Reynell	Christianity	Oriental Orthodox	M	25
Reynell	Christianity	Pentecostal	F	238
Reynell	Christianity	Pentecostal	M	213
Reynell	Christianity	Presbyterian Reformed	F	111
Reynell	Christianity	Presbyterian Reformed	M	88
Reynell	Christianity	Protestant (Other)	F	81
Reynell	Christianity	Protestant (Other)	M	61
Reynell	Christianity	Salvation Army	F	43
Reynell	Christianity	Salvation Army	M	33
Reynell	Christianity	Seventh Day Adventist	F	53
Reynell	Christianity	Seventh Day Adventist	M	50
Reynell	Christianity	Uniting Church	F	818
Reynell	Christianity	Uniting Church	M	554
Reynell	Hinduism		F	107
Reynell	Hinduism		M	111
Reynell	Islam		F	194
Reynell	Islam		M	214
Reynell	Judaism		F	3
Reynell	Judaism		M	10
Reynell	No religion		F	9242
Reynell	No religion		M	10081
Schubert	(Other)		F	1265
Schubert	(Other)		M	1341
Schubert	(Other)	(Other)	F	83
Schubert	(Other)	(Other)	M	41
Schubert	(Other)	Other spiritual beliefs	F	57
Schubert	(Other)	Other spiritual beliefs	M	31
Schubert	(Other)	Secular beliefs	F	46
Schubert	(Other)	Secular beliefs	M	66
Schubert	(Other)	Sikhism	M	3
Schubert	Buddhism		F	83
Schubert	Buddhism		M	42
Schubert	Christianity		F	496
Schubert	Christianity		M	491
Schubert	Christianity	(Other)	F	74
Schubert	Christianity	(Other)	M	80
Schubert	Christianity	Anglican	F	1512
Schubert	Christianity	Anglican	M	1292
Schubert	Christianity	Baptist	F	278
Schubert	Christianity	Baptist	M	249
Schubert	Christianity	Catholic	F	1662
Schubert	Christianity	Catholic	M	1540
Schubert	Christianity	Churches Of Christ	F	48
Schubert	Christianity	Churches Of Christ	M	32
Schubert	Christianity	Eastern Orthodox	F	67
Schubert	Christianity	Eastern Orthodox	M	76
Schubert	Christianity	Jehovah's Witnesses	F	70
Schubert	Christianity	Jehovah's Witnesses	M	58
Schubert	Christianity	Latter Day Saints	F	9
Schubert	Christianity	Latter Day Saints	M	9
Schubert	Christianity	Lutheran	F	2989
Schubert	Christianity	Lutheran	M	2731
Schubert	Christianity	Oriental Orthodox	M	3
Schubert	Christianity	Pentecostal	F	182
Schubert	Christianity	Pentecostal	M	169
Schubert	Christianity	Presbyterian Reformed	F	110
Schubert	Christianity	Presbyterian Reformed	M	114
Schubert	Christianity	Protestant (Other)	F	38
Schubert	Christianity	Protestant (Other)	M	34
Schubert	Christianity	Salvation Army	F	28
Schubert	Christianity	Salvation Army	M	18
Schubert	Christianity	Seventh Day Adventist	F	25
Schubert	Christianity	Seventh Day Adventist	M	25
Schubert	Christianity	Uniting Church	F	1185
Schubert	Christianity	Uniting Church	M	956
Schubert	Hinduism		F	13
Schubert	Hinduism		M	18
Schubert	Islam		F	11
Schubert	Islam		M	10
Schubert	Judaism		F	7
Schubert	Judaism		M	3
Schubert	No religion		F	8439
Schubert	No religion		M	9219
Stuart	(Other)		F	1528
Stuart	(Other)		M	2258
Stuart	(Other)	(Other)	F	62
Stuart	(Other)	(Other)	M	44
Stuart	(Other)	Australian Aboriginal Traditional	F	11
Stuart	(Other)	Australian Aboriginal Traditional	M	10
Stuart	(Other)	Other spiritual beliefs	F	35
Stuart	(Other)	Other spiritual beliefs	M	26
Stuart	(Other)	Secular beliefs	F	25
Stuart	(Other)	Secular beliefs	M	48
Stuart	(Other)	Sikhism	F	27
Stuart	(Other)	Sikhism	M	44
Stuart	Buddhism		F	79
Stuart	Buddhism		M	58
Stuart	Christianity		F	332
Stuart	Christianity		M	310
Stuart	Christianity	(Other)	F	19
Stuart	Christianity	(Other)	M	9
Stuart	Christianity	Anglican	F	1305
Stuart	Christianity	Anglican	M	1136
Stuart	Christianity	Baptist	F	203
Stuart	Christianity	Baptist	M	168
Stuart	Christianity	Brethren	F	22
Stuart	Christianity	Brethren	M	16
Stuart	Christianity	Catholic	F	3114
Stuart	Christianity	Catholic	M	2720
Stuart	Christianity	Churches Of Christ	F	10
Stuart	Christianity	Churches Of Christ	M	8
Stuart	Christianity	Eastern Orthodox	F	110
Stuart	Christianity	Eastern Orthodox	M	110
Stuart	Christianity	Jehovah's Witnesses	F	77
Stuart	Christianity	Jehovah's Witnesses	M	51
Stuart	Christianity	Latter Day Saints	F	39
Stuart	Christianity	Latter Day Saints	M	35
Stuart	Christianity	Lutheran	F	479
Stuart	Christianity	Lutheran	M	355
Stuart	Christianity	Pentecostal	F	138
Stuart	Christianity	Pentecostal	M	81
Stuart	Christianity	Presbyterian Reformed	F	160
Stuart	Christianity	Presbyterian Reformed	M	147
Stuart	Christianity	Protestant (Other)	F	50
Stuart	Christianity	Protestant (Other)	M	68
Stuart	Christianity	Salvation Army	F	86
Stuart	Christianity	Salvation Army	M	46
Stuart	Christianity	Seventh Day Adventist	F	44
Stuart	Christianity	Seventh Day Adventist	M	39
Stuart	Christianity	Uniting Church	F	1529
Stuart	Christianity	Uniting Church	M	1206
Stuart	Hinduism		F	53
Stuart	Hinduism		M	57
Stuart	Islam		F	65
Stuart	Islam		M	71
Stuart	Judaism		F	3
Stuart	No religion		F	7712
Stuart	No religion		M	8505
Taylor	(Other)		F	1638
Taylor	(Other)		M	1755
Taylor	(Other)	(Other)	F	134
Taylor	(Other)	(Other)	M	95
Taylor	(Other)	Other spiritual beliefs	F	55
Taylor	(Other)	Other spiritual beliefs	M	20
Taylor	(Other)	Secular beliefs	F	45
Taylor	(Other)	Secular beliefs	M	67
Taylor	(Other)	Sikhism	F	119
Taylor	(Other)	Sikhism	M	135
Taylor	Buddhism		F	503
Taylor	Buddhism		M	461
Taylor	Christianity		F	746
Taylor	Christianity		M	647
Taylor	Christianity	(Other)	F	40
Taylor	Christianity	(Other)	M	48
Taylor	Christianity	Anglican	F	1621
Taylor	Christianity	Anglican	M	1308
Taylor	Christianity	Baptist	F	263
Taylor	Christianity	Baptist	M	264
Taylor	Christianity	Brethren	F	4
Taylor	Christianity	Brethren	M	11
Taylor	Christianity	Catholic	F	2777
Taylor	Christianity	Catholic	M	2611
Taylor	Christianity	Churches Of Christ	F	40
Taylor	Christianity	Churches Of Christ	M	27
Taylor	Christianity	Eastern Orthodox	F	303
Taylor	Christianity	Eastern Orthodox	M	302
Taylor	Christianity	Jehovah's Witnesses	F	80
Taylor	Christianity	Jehovah's Witnesses	M	66
Taylor	Christianity	Latter Day Saints	F	34
Taylor	Christianity	Latter Day Saints	M	33
Taylor	Christianity	Lutheran	F	243
Taylor	Christianity	Lutheran	M	200
Taylor	Christianity	Oriental Orthodox	F	4
Taylor	Christianity	Pentecostal	F	377
Taylor	Christianity	Pentecostal	M	304
Taylor	Christianity	Presbyterian Reformed	F	145
Taylor	Christianity	Presbyterian Reformed	M	110
Taylor	Christianity	Protestant (Other)	F	86
Taylor	Christianity	Protestant (Other)	M	90
Taylor	Christianity	Salvation Army	F	45
Taylor	Christianity	Salvation Army	M	37
Taylor	Christianity	Seventh Day Adventist	F	56
Taylor	Christianity	Seventh Day Adventist	M	41
Taylor	Christianity	Uniting Church	F	669
Taylor	Christianity	Uniting Church	M	479
Taylor	Hinduism		F	145
Taylor	Hinduism		M	158
Taylor	Islam		F	622
Taylor	Islam		M	705
Taylor	Judaism		F	8
Taylor	No religion		F	10400
Taylor	No religion		M	10767
Torrens	(Other)		F	1094
Torrens	(Other)		M	1208
Torrens	(Other)	(Other)	F	181
Torrens	(Other)	(Other)	M	176
Torrens	(Other)	Australian Aboriginal Traditional	F	4
Torrens	(Other)	Australian Aboriginal Traditional	M	5
Torrens	(Other)	Other spiritual beliefs	F	44
Torrens	(Other)	Other spiritual beliefs	M	41
Torrens	(Other)	Secular beliefs	F	49
Torrens	(Other)	Secular beliefs	M	66
Torrens	(Other)	Sikhism	F	811
Torrens	(Other)	Sikhism	M	967
Torrens	Buddhism		F	708
Torrens	Buddhism		M	556
Torrens	Christianity		F	693
Torrens	Christianity		M	510
Torrens	Christianity	(Other)	F	67
Torrens	Christianity	(Other)	M	49
Torrens	Christianity	Anglican	F	1151
Torrens	Christianity	Anglican	M	907
Torrens	Christianity	Baptist	F	424
Torrens	Christianity	Baptist	M	301
Torrens	Christianity	Catholic	F	3965
Torrens	Christianity	Catholic	M	3529
Torrens	Christianity	Churches Of Christ	F	65
Torrens	Christianity	Churches Of Christ	M	36
Torrens	Christianity	Eastern Orthodox	F	599
Torrens	Christianity	Eastern Orthodox	M	531
Torrens	Christianity	Jehovah's Witnesses	F	79
Torrens	Christianity	Jehovah's Witnesses	M	58
Torrens	Christianity	Latter Day Saints	F	48
Torrens	Christianity	Latter Day Saints	M	43
Torrens	Christianity	Lutheran	F	353
Torrens	Christianity	Lutheran	M	283
Torrens	Christianity	Oriental Orthodox	F	22
Torrens	Christianity	Oriental Orthodox	M	27
Torrens	Christianity	Pentecostal	F	351
Torrens	Christianity	Pentecostal	M	271
Torrens	Christianity	Presbyterian Reformed	F	161
Torrens	Christianity	Presbyterian Reformed	M	124
Torrens	Christianity	Protestant (Other)	F	104
Torrens	Christianity	Protestant (Other)	M	96
Torrens	Christianity	Salvation Army	F	58
Torrens	Christianity	Salvation Army	M	36
Torrens	Christianity	Seventh Day Adventist	F	53
Torrens	Christianity	Seventh Day Adventist	M	38
Torrens	Christianity	Uniting Church	F	763
Torrens	Christianity	Uniting Church	M	529
Torrens	Hinduism		F	1870
Torrens	Hinduism		M	2168
Torrens	Islam		F	963
Torrens	Islam		M	1026
Torrens	Judaism		F	13
Torrens	Judaism		M	11
Torrens	No religion		F	6963
Torrens	No religion		M	7531
Unley	(Other)		F	831
Unley	(Other)		M	792
Unley	(Other)	(Other)	F	85
Unley	(Other)	(Other)	M	68
Unley	(Other)	Other spiritual beliefs	F	59
Unley	(Other)	Other spiritual beliefs	M	22
Unley	(Other)	Secular beliefs	F	78
Unley	(Other)	Secular beliefs	M	82
Unley	(Other)	Sikhism	F	44
Unley	(Other)	Sikhism	M	60
Unley	Buddhism		F	371
Unley	Buddhism		M	263
Unley	Christianity		F	398
Unley	Christianity		M	352
Unley	Christianity	(Other)	F	19
Unley	Christianity	(Other)	M	18
Unley	Christianity	Anglican	F	2196
Unley	Christianity	Anglican	M	1595
Unley	Christianity	Baptist	F	268
Unley	Christianity	Baptist	M	195
Unley	Christianity	Brethren	F	3
Unley	Christianity	Catholic	F	3423
Unley	Christianity	Catholic	M	2728
Unley	Christianity	Churches Of Christ	F	20
Unley	Christianity	Churches Of Christ	M	14
Unley	Christianity	Eastern Orthodox	F	1058
Unley	Christianity	Eastern Orthodox	M	925
Unley	Christianity	Jehovah's Witnesses	F	41
Unley	Christianity	Jehovah's Witnesses	M	20
Unley	Christianity	Latter Day Saints	F	11
Unley	Christianity	Latter Day Saints	M	9
Unley	Christianity	Lutheran	F	426
Unley	Christianity	Lutheran	M	310
Unley	Christianity	Oriental Orthodox	F	10
Unley	Christianity	Oriental Orthodox	M	12
Unley	Christianity	Pentecostal	F	140
Unley	Christianity	Pentecostal	M	97
Unley	Christianity	Presbyterian Reformed	F	148
Unley	Christianity	Presbyterian Reformed	M	133
Unley	Christianity	Protestant (Other)	F	54
Unley	Christianity	Protestant (Other)	M	35
Unley	Christianity	Salvation Army	F	17
Unley	Christianity	Salvation Army	M	11
Unley	Christianity	Seventh Day Adventist	F	11
Unley	Christianity	Seventh Day Adventist	M	8
Unley	Christianity	Uniting Church	F	1031
Unley	Christianity	Uniting Church	M	716
Unley	Hinduism		F	321
Unley	Hinduism		M	364
Unley	Islam		F	196
Unley	Islam		M	215
Unley	Judaism		F	43
Unley	Judaism		M	36
Unley	No religion		F	8709
Unley	No religion		M	8770
Waite	(Other)		F	715
Waite	(Other)		M	787
Waite	(Other)	(Other)	F	78
Waite	(Other)	(Other)	M	49
Waite	(Other)	Other spiritual beliefs	F	68
Waite	(Other)	Other spiritual beliefs	M	33
Waite	(Other)	Secular beliefs	F	72
Waite	(Other)	Secular beliefs	M	90
Waite	(Other)	Sikhism	F	22
Waite	(Other)	Sikhism	M	26
Waite	Buddhism		F	205
Waite	Buddhism		M	149
Waite	Christianity		F	557
Waite	Christianity		M	455
Waite	Christianity	(Other)	F	58
Waite	Christianity	(Other)	M	59
Waite	Christianity	Anglican	F	1930
Waite	Christianity	Anglican	M	1511
Waite	Christianity	Baptist	F	493
Waite	Christianity	Baptist	M	441
Waite	Christianity	Brethren	F	59
Waite	Christianity	Brethren	M	62
Waite	Christianity	Catholic	F	2243
Waite	Christianity	Catholic	M	1865
Waite	Christianity	Churches Of Christ	F	77
Waite	Christianity	Churches Of Christ	M	60
Waite	Christianity	Eastern Orthodox	F	309
Waite	Christianity	Eastern Orthodox	M	274
Waite	Christianity	Jehovah's Witnesses	F	18
Waite	Christianity	Jehovah's Witnesses	M	15
Waite	Christianity	Latter Day Saints	F	8
Waite	Christianity	Latter Day Saints	M	6
Waite	Christianity	Lutheran	F	352
Waite	Christianity	Lutheran	M	286
Waite	Christianity	Oriental Orthodox	F	4
Waite	Christianity	Oriental Orthodox	M	3
Waite	Christianity	Pentecostal	F	174
Waite	Christianity	Pentecostal	M	151
Waite	Christianity	Presbyterian Reformed	F	113
Waite	Christianity	Presbyterian Reformed	M	90
Waite	Christianity	Protestant (Other)	F	52
Waite	Christianity	Protestant (Other)	M	45
Waite	Christianity	Salvation Army	F	12
Waite	Christianity	Salvation Army	M	11
Waite	Christianity	Seventh Day Adventist	F	9
Waite	Christianity	Seventh Day Adventist	M	13
Waite	Christianity	Uniting Church	F	1236
Waite	Christianity	Uniting Church	M	937
Waite	Hinduism		F	112
Waite	Hinduism		M	137
Waite	Islam		F	101
Waite	Islam		M	113
Waite	Judaism		F	24
Waite	Judaism		M	21
Waite	No religion		F	9752
Waite	No religion		M	10466
West Torrens	(Other)		F	769
West Torrens	(Other)		M	961
West Torrens	(Other)	(Other)	F	81
West Torrens	(Other)	(Other)	M	76
West Torrens	(Other)	Other spiritual beliefs	F	40
West Torrens	(Other)	Other spiritual beliefs	M	27
West Torrens	(Other)	Secular beliefs	F	58
West Torrens	(Other)	Secular beliefs	M	80
West Torrens	(Other)	Sikhism	F	456
West Torrens	(Other)	Sikhism	M	517
West Torrens	Buddhism		F	461
West Torrens	Buddhism		M	351
West Torrens	Christianity		F	386
West Torrens	Christianity		M	332
West Torrens	Christianity	(Other)	F	14
West Torrens	Christianity	(Other)	M	8
West Torrens	Christianity	Anglican	F	777
West Torrens	Christianity	Anglican	M	605
West Torrens	Christianity	Baptist	F	167
West Torrens	Christianity	Baptist	M	130
West Torrens	Christianity	Catholic	F	4120
West Torrens	Christianity	Catholic	M	3587
West Torrens	Christianity	Churches Of Christ	F	48
West Torrens	Christianity	Churches Of Christ	M	29
West Torrens	Christianity	Eastern Orthodox	F	2104
West Torrens	Christianity	Eastern Orthodox	M	1948
West Torrens	Christianity	Jehovah's Witnesses	F	48
West Torrens	Christianity	Jehovah's Witnesses	M	31
West Torrens	Christianity	Latter Day Saints	F	5
West Torrens	Christianity	Latter Day Saints	M	7
West Torrens	Christianity	Lutheran	F	241
West Torrens	Christianity	Lutheran	M	169
West Torrens	Christianity	Oriental Orthodox	F	95
West Torrens	Christianity	Oriental Orthodox	M	118
West Torrens	Christianity	Pentecostal	F	152
West Torrens	Christianity	Pentecostal	M	119
West Torrens	Christianity	Presbyterian Reformed	F	98
West Torrens	Christianity	Presbyterian Reformed	M	61
West Torrens	Christianity	Protestant (Other)	F	65
West Torrens	Christianity	Protestant (Other)	M	50
West Torrens	Christianity	Salvation Army	F	4
West Torrens	Christianity	Salvation Army	M	3
West Torrens	Christianity	Seventh Day Adventist	F	18
West Torrens	Christianity	Seventh Day Adventist	M	16
West Torrens	Christianity	Uniting Church	F	588
West Torrens	Christianity	Uniting Church	M	411
West Torrens	Hinduism		F	677
West Torrens	Hinduism		M	866
West Torrens	Islam		F	498
West Torrens	Islam		M	657
West Torrens	Judaism		F	9
West Torrens	Judaism		M	16
West Torrens	No religion		F	6624
West Torrens	No religion		M	7088
Wright	(Other)		F	786
Wright	(Other)		M	887
Wright	(Other)	(Other)	F	150
Wright	(Other)	(Other)	M	105
Wright	(Other)	Other spiritual beliefs	F	40
Wright	(Other)	Other spiritual beliefs	M	13
Wright	(Other)	Secular beliefs	F	30
Wright	(Other)	Secular beliefs	M	62
Wright	(Other)	Sikhism	F	218
Wright	(Other)	Sikhism	M	253
Wright	Buddhism		F	228
Wright	Buddhism		M	163
Wright	Christianity		F	574
Wright	Christianity		M	448
Wright	Christianity	(Other)	F	88
Wright	Christianity	(Other)	M	82
Wright	Christianity	Anglican	F	1517
Wright	Christianity	Anglican	M	1269
Wright	Christianity	Baptist	F	508
Wright	Christianity	Baptist	M	395
Wright	Christianity	Catholic	F	2954
Wright	Christianity	Catholic	M	2624
Wright	Christianity	Churches Of Christ	F	40
Wright	Christianity	Churches Of Christ	M	18
Wright	Christianity	Eastern Orthodox	F	310
Wright	Christianity	Eastern Orthodox	M	298
Wright	Christianity	Jehovah's Witnesses	F	104
Wright	Christianity	Jehovah's Witnesses	M	72
Wright	Christianity	Latter Day Saints	F	51
Wright	Christianity	Latter Day Saints	M	49
Wright	Christianity	Lutheran	F	432
Wright	Christianity	Lutheran	M	340
Wright	Christianity	Oriental Orthodox	F	9
Wright	Christianity	Oriental Orthodox	M	9
Wright	Christianity	Pentecostal	F	294
Wright	Christianity	Pentecostal	M	242
Wright	Christianity	Presbyterian Reformed	F	130
Wright	Christianity	Presbyterian Reformed	M	113
Wright	Christianity	Protestant (Other)	F	76
Wright	Christianity	Protestant (Other)	M	75
Wright	Christianity	Salvation Army	F	68
Wright	Christianity	Salvation Army	M	39
Wright	Christianity	Seventh Day Adventist	F	54
Wright	Christianity	Seventh Day Adventist	M	46
Wright	Christianity	Uniting Church	F	874
Wright	Christianity	Uniting Church	M	678
Wright	Hinduism		F	374
Wright	Hinduism		M	402
Wright	Islam		F	476
Wright	Islam		M	457
Wright	Judaism		F	9
Wright	Judaism		M	6
Wright	No religion		F	7852
Wright	No religion		M	8623
No usual address (SA)	(Other)		F	342
No usual address (SA)	(Other)		M	550
No usual address (SA)	(Other)	(Other)	F	19
No usual address (SA)	(Other)	(Other)	M	15
No usual address (SA)	(Other)	Other spiritual beliefs	F	12
No usual address (SA)	(Other)	Other spiritual beliefs	M	9
No usual address (SA)	(Other)	Secular beliefs	F	5
No usual address (SA)	(Other)	Secular beliefs	M	7
No usual address (SA)	(Other)	Sikhism	F	3
No usual address (SA)	Buddhism		F	19
No usual address (SA)	Buddhism		M	19
No usual address (SA)	Christianity		F	39
No usual address (SA)	Christianity		M	33
No usual address (SA)	Christianity	(Other)	F	3
No usual address (SA)	Christianity	Anglican	F	79
No usual address (SA)	Christianity	Anglican	M	96
No usual address (SA)	Christianity	Baptist	F	10
No usual address (SA)	Christianity	Baptist	M	12
No usual address (SA)	Christianity	Catholic	F	142
No usual address (SA)	Christianity	Catholic	M	135
No usual address (SA)	Christianity	Eastern Orthodox	F	6
No usual address (SA)	Christianity	Eastern Orthodox	M	12
No usual address (SA)	Christianity	Jehovah's Witnesses	F	3
No usual address (SA)	Christianity	Jehovah's Witnesses	M	4
No usual address (SA)	Christianity	Latter Day Saints	M	5
No usual address (SA)	Christianity	Lutheran	F	22
No usual address (SA)	Christianity	Lutheran	M	14
No usual address (SA)	Christianity	Pentecostal	F	16
No usual address (SA)	Christianity	Pentecostal	M	14
No usual address (SA)	Christianity	Presbyterian Reformed	F	14
No usual address (SA)	Christianity	Presbyterian Reformed	M	6
No usual address (SA)	Christianity	Protestant (Other)	F	5
No usual address (SA)	Christianity	Protestant (Other)	M	6
No usual address (SA)	Christianity	Salvation Army	F	5
No usual address (SA)	Christianity	Seventh Day Adventist	F	11
No usual address (SA)	Christianity	Seventh Day Adventist	M	3
No usual address (SA)	Christianity	Uniting Church	F	53
No usual address (SA)	Christianity	Uniting Church	M	52
No usual address (SA)	Hinduism		F	10
No usual address (SA)	Hinduism		M	6
No usual address (SA)	Islam		F	16
No usual address (SA)	Islam		M	19
No usual address (SA)	No religion		F	682
No usual address (SA)	No religion		M	836
Migratory - Offshore - Shipping (SA)	(Other)		M	5
Albany (South West)	(Other)		F	1364
Albany (South West)	(Other)		M	1845
Albany (South West)	(Other)	(Other)	F	119
Albany (South West)	(Other)	(Other)	M	61
Albany (South West)	(Other)	Australian Aboriginal Traditional	M	6
Albany (South West)	(Other)	Other spiritual beliefs	F	63
Albany (South West)	(Other)	Other spiritual beliefs	M	33
Albany (South West)	(Other)	Secular beliefs	F	39
Albany (South West)	(Other)	Secular beliefs	M	63
Albany (South West)	(Other)	Sikhism	F	15
Albany (South West)	(Other)	Sikhism	M	18
Albany (South West)	Buddhism		F	196
Albany (South West)	Buddhism		M	109
