SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Barossa - Yorke - Mid North	15-24		1	2017	3
Barossa - Yorke - Mid North	15-24		1	2018	8
Barossa - Yorke - Mid North	15-24		1	2019	9
Barossa - Yorke - Mid North	15-24		1	2020	3
Barossa - Yorke - Mid North	15-24	Speaks English not well or not at all	0	2020	3
Barossa - Yorke - Mid North	15-24	Speaks English not well or not at all	0	2021	5
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2005	7
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2010	28
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2015	42
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2016	8
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2017	18
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2018	15
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2019	24
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2020	11
Barossa - Yorke - Mid North	15-24	Speaks English well or very well	0	2021	3
Barossa - Yorke - Mid North	25-34		1		20
Barossa - Yorke - Mid North	25-34		1	2005	105
Barossa - Yorke - Mid North	25-34		1	2010	63
Barossa - Yorke - Mid North	25-34		1	2015	51
Barossa - Yorke - Mid North	25-34		1	2016	14
Barossa - Yorke - Mid North	25-34		1	2017	14
Barossa - Yorke - Mid North	25-34		1	2018	12
Barossa - Yorke - Mid North	25-34		1	2019	10
Barossa - Yorke - Mid North	25-34		1	2020	10
Barossa - Yorke - Mid North	25-34		1	2021	3
Barossa - Yorke - Mid North	25-34	Speaks English not well or not at all	0	2015	9
Barossa - Yorke - Mid North	25-34	Speaks English not well or not at all	0	2018	3
Barossa - Yorke - Mid North	25-34	Speaks English not well or not at all	0	2019	5
Barossa - Yorke - Mid North	25-34	Speaks English not well or not at all	0	2020	3
Barossa - Yorke - Mid North	25-34	Speaks English not well or not at all	0	2021	6
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0		6
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2005	24
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2010	59
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2015	111
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2016	33
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2017	31
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2018	39
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2019	40
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2020	36
Barossa - Yorke - Mid North	25-34	Speaks English well or very well	0	2021	6
Barossa - Yorke - Mid North	35-44		1		16
Barossa - Yorke - Mid North	35-44		1	2005	245
Barossa - Yorke - Mid North	35-44		1	2010	120
Barossa - Yorke - Mid North	35-44		1	2015	80
Barossa - Yorke - Mid North	35-44		1	2016	7
Barossa - Yorke - Mid North	35-44		1	2017	11
Barossa - Yorke - Mid North	35-44		1	2018	8
Barossa - Yorke - Mid North	35-44		1	2019	8
Barossa - Yorke - Mid North	35-44		1	2020	11
Barossa - Yorke - Mid North	35-44	Speaks English not well or not at all	0	2010	6
Barossa - Yorke - Mid North	35-44	Speaks English not well or not at all	0	2015	10
Barossa - Yorke - Mid North	35-44	Speaks English not well or not at all	0	2019	5
Barossa - Yorke - Mid North	35-44	Speaks English not well or not at all	0	2020	6
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0		3
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2005	51
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2010	101
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2015	126
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2016	32
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2017	30
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2018	24
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2019	22
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2020	24
Barossa - Yorke - Mid North	35-44	Speaks English well or very well	0	2021	4
Barossa - Yorke - Mid North	45-54		1		40
Barossa - Yorke - Mid North	45-54		1	2005	765
Barossa - Yorke - Mid North	45-54		1	2010	146
Barossa - Yorke - Mid North	45-54		1	2015	48
Barossa - Yorke - Mid North	45-54		1	2016	8
Barossa - Yorke - Mid North	45-54		1	2017	6
Barossa - Yorke - Mid North	45-54		1	2018	4
Barossa - Yorke - Mid North	45-54		1	2019	11
Barossa - Yorke - Mid North	45-54		1	2020	4
Barossa - Yorke - Mid North	45-54		1	2021	4
Barossa - Yorke - Mid North	45-54	Speaks English not well or not at all	0	2005	3
Barossa - Yorke - Mid North	45-54	Speaks English not well or not at all	0	2010	5
Barossa - Yorke - Mid North	45-54	Speaks English not well or not at all	0	2015	7
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2005	82
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2010	71
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2015	57
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2016	4
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2017	6
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2018	4
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2019	12
Barossa - Yorke - Mid North	45-54	Speaks English well or very well	0	2020	13
Barossa - Yorke - Mid North	55-64				5
Barossa - Yorke - Mid North	55-64			2005	4
Barossa - Yorke - Mid North	55-64		0	2005	6
Barossa - Yorke - Mid North	55-64		1		107
Barossa - Yorke - Mid North	55-64		1	2005	2204
Barossa - Yorke - Mid North	55-64		1	2010	83
Barossa - Yorke - Mid North	55-64		1	2015	35
Barossa - Yorke - Mid North	55-64		1	2017	5
Barossa - Yorke - Mid North	55-64		1	2018	6
Barossa - Yorke - Mid North	55-64		1	2020	4
Barossa - Yorke - Mid North	55-64	Speaks English not well or not at all	0	2005	4
Barossa - Yorke - Mid North	55-64	Speaks English not well or not at all	0	2010	4
Barossa - Yorke - Mid North	55-64	Speaks English not well or not at all	0	2015	3
Barossa - Yorke - Mid North	55-64	Speaks English not well or not at all	0	2017	4
Barossa - Yorke - Mid North	55-64	Speaks English not well or not at all	0	2020	4
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0		3
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0	2005	148
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0	2010	29
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0	2015	9
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0	2016	6
Barossa - Yorke - Mid North	55-64	Speaks English well or very well	0	2019	5
Barossa - Yorke - Mid North	65-74			2005	5
Barossa - Yorke - Mid North	65-74		1		95
Barossa - Yorke - Mid North	65-74		1	2005	2334
Barossa - Yorke - Mid North	65-74		1	2010	31
Barossa - Yorke - Mid North	65-74		1	2015	16
Barossa - Yorke - Mid North	65-74		1	2017	3
Barossa - Yorke - Mid North	65-74	Speaks English not well or not at all	0	2005	22
Barossa - Yorke - Mid North	65-74	Speaks English not well or not at all	0	2010	4
Barossa - Yorke - Mid North	65-74	Speaks English well or very well	0		8
Barossa - Yorke - Mid North	65-74	Speaks English well or very well	0	2005	187
Barossa - Yorke - Mid North	65-74	Speaks English well or very well	0	2010	12
Barossa - Yorke - Mid North	65-74	Speaks English well or very well	0	2015	8
Barossa - Yorke - Mid North	75-84				3
Barossa - Yorke - Mid North	75-84			2005	11
Barossa - Yorke - Mid North	75-84		1		71
Barossa - Yorke - Mid North	75-84		1	2005	1359
Barossa - Yorke - Mid North	75-84		1	2010	9
Barossa - Yorke - Mid North	75-84		1	2015	7
Barossa - Yorke - Mid North	75-84	Speaks English not well or not at all	0		5
Barossa - Yorke - Mid North	75-84	Speaks English not well or not at all	0	2005	28
Barossa - Yorke - Mid North	75-84	Speaks English well or very well	0		6
Barossa - Yorke - Mid North	75-84	Speaks English well or very well	0	2005	133
Barossa - Yorke - Mid North	75-84	Speaks English well or very well	0	2010	4
Barossa - Yorke - Mid North	85+				5
Barossa - Yorke - Mid North	85+			2005	7
Barossa - Yorke - Mid North	85+		1		24
Barossa - Yorke - Mid North	85+		1	2005	385
Barossa - Yorke - Mid North	85+	Speaks English not well or not at all	0		3
Barossa - Yorke - Mid North	85+	Speaks English not well or not at all	0	2005	12
Barossa - Yorke - Mid North	85+	Speaks English well or very well	0		4
Barossa - Yorke - Mid North	85+	Speaks English well or very well	0	2005	69
South Australia - Outback	0-14				4
South Australia - Outback	0-14		1		8
South Australia - Outback	0-14		1	2010	17
South Australia - Outback	0-14		1	2015	51
South Australia - Outback	0-14		1	2016	5
South Australia - Outback	0-14		1	2017	18
South Australia - Outback	0-14		1	2018	28
South Australia - Outback	0-14		1	2019	8
South Australia - Outback	0-14		1	2020	7
South Australia - Outback	0-14		1	2021	5
South Australia - Outback	0-14	Speaks English not well or not at all	0	2017	4
South Australia - Outback	0-14	Speaks English not well or not at all	0	2018	3
South Australia - Outback	0-14	Speaks English not well or not at all	0	2019	6
South Australia - Outback	0-14	Speaks English not well or not at all	0	2021	4
South Australia - Outback	0-14	Speaks English well or very well	0		9
South Australia - Outback	0-14	Speaks English well or very well	0	2010	12
South Australia - Outback	0-14	Speaks English well or very well	0	2015	49
South Australia - Outback	0-14	Speaks English well or very well	0	2016	6
South Australia - Outback	0-14	Speaks English well or very well	0	2017	19
South Australia - Outback	0-14	Speaks English well or very well	0	2018	24
South Australia - Outback	0-14	Speaks English well or very well	0	2019	32
South Australia - Outback	0-14	Speaks English well or very well	0	2020	18
South Australia - Outback	15-24				7
South Australia - Outback	15-24		1		4
South Australia - Outback	15-24		1	2005	20
South Australia - Outback	15-24		1	2010	74
South Australia - Outback	15-24		1	2015	36
South Australia - Outback	15-24		1	2016	4
South Australia - Outback	15-24		1	2017	3
South Australia - Outback	15-24		1	2018	9
South Australia - Outback	15-24		1	2019	13
South Australia - Outback	15-24		1	2020	4
South Australia - Outback	15-24		1	2021	6
South Australia - Outback	15-24	Speaks English well or very well	0		3
South Australia - Outback	15-24	Speaks English well or very well	0	2005	4
South Australia - Outback	15-24	Speaks English well or very well	0	2010	36
South Australia - Outback	15-24	Speaks English well or very well	0	2015	36
South Australia - Outback	15-24	Speaks English well or very well	0	2016	15
South Australia - Outback	15-24	Speaks English well or very well	0	2017	18
South Australia - Outback	15-24	Speaks English well or very well	0	2018	33
South Australia - Outback	15-24	Speaks English well or very well	0	2019	25
South Australia - Outback	15-24	Speaks English well or very well	0	2020	12
South Australia - Outback	15-24	Speaks English well or very well	0	2021	5
South Australia - Outback	25-34				24
South Australia - Outback	25-34		1		4
South Australia - Outback	25-34		1	2005	64
South Australia - Outback	25-34		1	2010	56
South Australia - Outback	25-34		1	2015	87
South Australia - Outback	25-34		1	2016	18
South Australia - Outback	25-34		1	2017	18
South Australia - Outback	25-34		1	2018	16
South Australia - Outback	25-34		1	2019	19
South Australia - Outback	25-34		1	2020	10
South Australia - Outback	25-34		1	2021	3
South Australia - Outback	25-34	Speaks English not well or not at all	0	2019	10
South Australia - Outback	25-34	Speaks English not well or not at all	0	2020	11
South Australia - Outback	25-34	Speaks English not well or not at all	0	2021	4
South Australia - Outback	25-34	Speaks English well or very well	0		11
South Australia - Outback	25-34	Speaks English well or very well	0	2005	23
South Australia - Outback	25-34	Speaks English well or very well	0	2010	58
South Australia - Outback	25-34	Speaks English well or very well	0	2015	195
South Australia - Outback	25-34	Speaks English well or very well	0	2016	60
South Australia - Outback	25-34	Speaks English well or very well	0	2017	107
South Australia - Outback	25-34	Speaks English well or very well	0	2018	116
South Australia - Outback	25-34	Speaks English well or very well	0	2019	99
South Australia - Outback	25-34	Speaks English well or very well	0	2020	33
South Australia - Outback	25-34	Speaks English well or very well	0	2021	14
South Australia - Outback	35-44				17
South Australia - Outback	35-44		1		9
South Australia - Outback	35-44		1	2005	158
South Australia - Outback	35-44		1	2010	96
South Australia - Outback	35-44		1	2015	60
South Australia - Outback	35-44		1	2016	14
South Australia - Outback	35-44		1	2017	9
South Australia - Outback	35-44		1	2018	11
South Australia - Outback	35-44		1	2019	10
South Australia - Outback	35-44		1	2020	6
South Australia - Outback	35-44		1	2021	5
South Australia - Outback	35-44	Speaks English not well or not at all	0	2010	3
South Australia - Outback	35-44	Speaks English not well or not at all	0	2015	3
South Australia - Outback	35-44	Speaks English not well or not at all	0	2019	4
South Australia - Outback	35-44	Speaks English not well or not at all	0	2020	3
South Australia - Outback	35-44	Speaks English well or very well	0		14
South Australia - Outback	35-44	Speaks English well or very well	0	2005	53
South Australia - Outback	35-44	Speaks English well or very well	0	2010	205
South Australia - Outback	35-44	Speaks English well or very well	0	2015	187
South Australia - Outback	35-44	Speaks English well or very well	0	2016	21
South Australia - Outback	35-44	Speaks English well or very well	0	2017	43
South Australia - Outback	35-44	Speaks English well or very well	0	2018	55
South Australia - Outback	35-44	Speaks English well or very well	0	2019	41
South Australia - Outback	35-44	Speaks English well or very well	0	2020	27
South Australia - Outback	35-44	Speaks English well or very well	0	2021	12
South Australia - Outback	45-54				10
South Australia - Outback	45-54		1		25
South Australia - Outback	45-54		1	2005	521
South Australia - Outback	45-54		1	2010	81
South Australia - Outback	45-54		1	2015	40
South Australia - Outback	45-54		1	2016	9
South Australia - Outback	45-54		1	2017	8
South Australia - Outback	45-54		1	2018	9
South Australia - Outback	45-54		1	2019	12
South Australia - Outback	45-54		1	2020	4
South Australia - Outback	45-54		1	2021	3
South Australia - Outback	45-54	Speaks English not well or not at all	0	2005	3
South Australia - Outback	45-54	Speaks English not well or not at all	0	2010	7
South Australia - Outback	45-54	Speaks English not well or not at all	0	2015	3
South Australia - Outback	45-54	Speaks English not well or not at all	0	2019	5
South Australia - Outback	45-54	Speaks English not well or not at all	0	2020	3
South Australia - Outback	45-54	Speaks English well or very well	0		6
South Australia - Outback	45-54	Speaks English well or very well	0	2005	70
South Australia - Outback	45-54	Speaks English well or very well	0	2010	137
South Australia - Outback	45-54	Speaks English well or very well	0	2015	68
South Australia - Outback	45-54	Speaks English well or very well	0	2016	9
South Australia - Outback	45-54	Speaks English well or very well	0	2017	9
South Australia - Outback	45-54	Speaks English well or very well	0	2018	7
South Australia - Outback	45-54	Speaks English well or very well	0	2019	14
