CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Brand	55-64	Speaks English well or very well	0	2017	6
Brand	55-64	Speaks English well or very well	0	2018	16
Brand	55-64	Speaks English well or very well	0	2019	24
Brand	55-64	Speaks English well or very well	0	2020	3
Brand	65-74				12
Brand	65-74			2005	9
Brand	65-74		1		88
Brand	65-74		1	2005	4611
Brand	65-74		1	2010	233
Brand	65-74		1	2015	184
Brand	65-74		1	2016	7
Brand	65-74		1	2017	18
Brand	65-74		1	2018	28
Brand	65-74		1	2019	36
Brand	65-74		1	2020	14
Brand	65-74		1	2021	5
Brand	65-74	Speaks English not well or not at all	0		6
Brand	65-74	Speaks English not well or not at all	0	2005	99
Brand	65-74	Speaks English not well or not at all	0	2010	6
Brand	65-74	Speaks English not well or not at all	0	2015	29
Brand	65-74	Speaks English not well or not at all	0	2016	13
Brand	65-74	Speaks English not well or not at all	0	2017	4
Brand	65-74	Speaks English not well or not at all	0	2018	5
Brand	65-74	Speaks English not well or not at all	0	2019	23
Brand	65-74	Speaks English not well or not at all	0	2020	17
Brand	65-74	Speaks English well or very well	0		17
Brand	65-74	Speaks English well or very well	0	2005	567
Brand	65-74	Speaks English well or very well	0	2010	44
Brand	65-74	Speaks English well or very well	0	2015	30
Brand	65-74	Speaks English well or very well	0	2016	11
Brand	65-74	Speaks English well or very well	0	2017	5
Brand	65-74	Speaks English well or very well	0	2018	7
Brand	65-74	Speaks English well or very well	0	2019	18
Brand	65-74	Speaks English well or very well	0	2020	13
Brand	75-84				13
Brand	75-84			2005	7
Brand	75-84		1		94
Brand	75-84		1	2005	3171
Brand	75-84		1	2010	109
Brand	75-84		1	2015	58
Brand	75-84		1	2016	5
Brand	75-84		1	2017	4
Brand	75-84		1	2018	7
Brand	75-84		1	2019	15
Brand	75-84		1	2020	6
Brand	75-84	Speaks English not well or not at all	0	2005	60
Brand	75-84	Speaks English not well or not at all	0	2010	10
Brand	75-84	Speaks English not well or not at all	0	2015	9
Brand	75-84	Speaks English not well or not at all	0	2018	3
Brand	75-84	Speaks English not well or not at all	0	2019	11
Brand	75-84	Speaks English well or very well	0		6
Brand	75-84	Speaks English well or very well	0	2005	321
Brand	75-84	Speaks English well or very well	0	2010	14
Brand	75-84	Speaks English well or very well	0	2015	11
Brand	75-84	Speaks English well or very well	0	2016	3
Brand	75-84	Speaks English well or very well	0	2019	4
Brand	85+				7
Brand	85+			2005	12
Brand	85+		1		55
Brand	85+		1	2005	955
Brand	85+		1	2010	15
Brand	85+		1	2015	4
Brand	85+		1	2017	4
Brand	85+		1	2018	3
Brand	85+		1	2020	6
Brand	85+	Speaks English not well or not at all	0	2005	40
Brand	85+	Speaks English not well or not at all	0	2010	4
Brand	85+	Speaks English well or very well	0		8
Brand	85+	Speaks English well or very well	0	2005	91
Brand	85+	Speaks English well or very well	0	2010	4
Brand	85+	Speaks English well or very well	0	2015	4
Burt	0-14			2015	3
Burt	0-14			2016	4
Burt	0-14			2017	4
Burt	0-14		0		4
Burt	0-14		0	2015	3
Burt	0-14		0	2018	3
Burt	0-14		0	2019	3
Burt	0-14		0	2021	3
Burt	0-14		1		67
Burt	0-14		1	2010	243
Burt	0-14		1	2015	755
Burt	0-14		1	2016	123
Burt	0-14		1	2017	98
Burt	0-14		1	2018	99
Burt	0-14		1	2019	81
Burt	0-14		1	2020	45
Burt	0-14		1	2021	31
Burt	0-14	Speaks English not well or not at all	0		29
Burt	0-14	Speaks English not well or not at all	0	2010	3
Burt	0-14	Speaks English not well or not at all	0	2015	16
Burt	0-14	Speaks English not well or not at all	0	2016	7
Burt	0-14	Speaks English not well or not at all	0	2017	17
Burt	0-14	Speaks English not well or not at all	0	2018	19
Burt	0-14	Speaks English not well or not at all	0	2019	54
Burt	0-14	Speaks English not well or not at all	0	2020	39
Burt	0-14	Speaks English not well or not at all	0	2021	44
Burt	0-14	Speaks English well or very well	0		77
Burt	0-14	Speaks English well or very well	0	2010	365
Burt	0-14	Speaks English well or very well	0	2015	1467
Burt	0-14	Speaks English well or very well	0	2016	325
Burt	0-14	Speaks English well or very well	0	2017	250
Burt	0-14	Speaks English well or very well	0	2018	232
Burt	0-14	Speaks English well or very well	0	2019	293
Burt	0-14	Speaks English well or very well	0	2020	81
Burt	0-14	Speaks English well or very well	0	2021	25
Burt	15-24		0	2010	3
Burt	15-24		0	2015	4
Burt	15-24		1		47
Burt	15-24		1	2005	346
Burt	15-24		1	2010	1099
Burt	15-24		1	2015	516
Burt	15-24		1	2016	45
Burt	15-24		1	2017	37
Burt	15-24		1	2018	46
Burt	15-24		1	2019	48
Burt	15-24		1	2020	25
Burt	15-24		1	2021	11
Burt	15-24	Speaks English not well or not at all	0		7
Burt	15-24	Speaks English not well or not at all	0	2005	4
Burt	15-24	Speaks English not well or not at all	0	2010	17
Burt	15-24	Speaks English not well or not at all	0	2015	25
Burt	15-24	Speaks English not well or not at all	0	2016	24
Burt	15-24	Speaks English not well or not at all	0	2017	20
Burt	15-24	Speaks English not well or not at all	0	2018	25
Burt	15-24	Speaks English not well or not at all	0	2019	33
Burt	15-24	Speaks English not well or not at all	0	2020	16
Burt	15-24	Speaks English not well or not at all	0	2021	17
Burt	15-24	Speaks English well or very well	0		66
Burt	15-24	Speaks English well or very well	0	2005	225
Burt	15-24	Speaks English well or very well	0	2010	1769
Burt	15-24	Speaks English well or very well	0	2015	1553
Burt	15-24	Speaks English well or very well	0	2016	257
Burt	15-24	Speaks English well or very well	0	2017	253
Burt	15-24	Speaks English well or very well	0	2018	277
Burt	15-24	Speaks English well or very well	0	2019	371
Burt	15-24	Speaks English well or very well	0	2020	124
Burt	15-24	Speaks English well or very well	0	2021	23
Burt	25-34				12
Burt	25-34			2010	5
Burt	25-34			2015	4
Burt	25-34			2019	6
Burt	25-34		0		3
Burt	25-34		0	2010	4
Burt	25-34		0	2018	3
Burt	25-34		1		66
Burt	25-34		1	2005	1097
Burt	25-34		1	2010	808
Burt	25-34		1	2015	649
Burt	25-34		1	2016	83
Burt	25-34		1	2017	86
Burt	25-34		1	2018	91
Burt	25-34		1	2019	74
Burt	25-34		1	2020	22
Burt	25-34		1	2021	16
Burt	25-34	Speaks English not well or not at all	0		17
Burt	25-34	Speaks English not well or not at all	0	2005	13
Burt	25-34	Speaks English not well or not at all	0	2010	134
Burt	25-34	Speaks English not well or not at all	0	2015	257
Burt	25-34	Speaks English not well or not at all	0	2016	77
Burt	25-34	Speaks English not well or not at all	0	2017	79
Burt	25-34	Speaks English not well or not at all	0	2018	75
Burt	25-34	Speaks English not well or not at all	0	2019	95
Burt	25-34	Speaks English not well or not at all	0	2020	26
Burt	25-34	Speaks English not well or not at all	0	2021	13
Burt	25-34	Speaks English well or very well	0		111
Burt	25-34	Speaks English well or very well	0	2005	693
Burt	25-34	Speaks English well or very well	0	2010	2432
Burt	25-34	Speaks English well or very well	0	2015	2700
Burt	25-34	Speaks English well or very well	0	2016	557
Burt	25-34	Speaks English well or very well	0	2017	417
Burt	25-34	Speaks English well or very well	0	2018	587
Burt	25-34	Speaks English well or very well	0	2019	622
Burt	25-34	Speaks English well or very well	0	2020	122
Burt	25-34	Speaks English well or very well	0	2021	43
Burt	35-44				5
Burt	35-44			2005	3
Burt	35-44			2010	7
Burt	35-44			2015	3
Burt	35-44			2019	3
Burt	35-44		0		3
Burt	35-44		0	2005	4
Burt	35-44		0	2010	7
Burt	35-44		0	2015	10
Burt	35-44		0	2016	3
Burt	35-44		0	2019	3
Burt	35-44		1		72
Burt	35-44		1	2005	2006
Burt	35-44		1	2010	910
Burt	35-44		1	2015	605
Burt	35-44		1	2016	52
Burt	35-44		1	2017	36
Burt	35-44		1	2018	33
Burt	35-44		1	2019	39
Burt	35-44		1	2020	20
Burt	35-44		1	2021	6
Burt	35-44	Speaks English not well or not at all	0		21
Burt	35-44	Speaks English not well or not at all	0	2005	59
Burt	35-44	Speaks English not well or not at all	0	2010	414
Burt	35-44	Speaks English not well or not at all	0	2015	367
Burt	35-44	Speaks English not well or not at all	0	2016	54
Burt	35-44	Speaks English not well or not at all	0	2017	47
Burt	35-44	Speaks English not well or not at all	0	2018	48
Burt	35-44	Speaks English not well or not at all	0	2019	71
Burt	35-44	Speaks English not well or not at all	0	2020	28
Burt	35-44	Speaks English not well or not at all	0	2021	10
Burt	35-44	Speaks English well or very well	0		82
Burt	35-44	Speaks English well or very well	0	2005	1912
Burt	35-44	Speaks English well or very well	0	2010	4710
Burt	35-44	Speaks English well or very well	0	2015	3448
Burt	35-44	Speaks English well or very well	0	2016	333
Burt	35-44	Speaks English well or very well	0	2017	238
Burt	35-44	Speaks English well or very well	0	2018	224
Burt	35-44	Speaks English well or very well	0	2019	220
Burt	35-44	Speaks English well or very well	0	2020	85
Burt	35-44	Speaks English well or very well	0	2021	19
Burt	45-54				7
Burt	45-54			2005	3
Burt	45-54		0	2005	9
Burt	45-54		0	2010	5
Burt	45-54		0	2015	4
Burt	45-54		1		77
Burt	45-54		1	2005	2940
Burt	45-54		1	2010	845
Burt	45-54		1	2015	392
Burt	45-54		1	2016	34
Burt	45-54		1	2017	22
Burt	45-54		1	2018	28
Burt	45-54		1	2019	19
Burt	45-54		1	2020	11
Burt	45-54		1	2021	6
Burt	45-54	Speaks English not well or not at all	0		18
Burt	45-54	Speaks English not well or not at all	0	2005	190
Burt	45-54	Speaks English not well or not at all	0	2010	452
Burt	45-54	Speaks English not well or not at all	0	2015	255
Burt	45-54	Speaks English not well or not at all	0	2016	37
Burt	45-54	Speaks English not well or not at all	0	2017	35
Burt	45-54	Speaks English not well or not at all	0	2018	31
Burt	45-54	Speaks English not well or not at all	0	2019	40
Burt	45-54	Speaks English not well or not at all	0	2020	14
Burt	45-54	Speaks English not well or not at all	0	2021	5
Burt	45-54	Speaks English well or very well	0		38
Burt	45-54	Speaks English well or very well	0	2005	1556
Burt	45-54	Speaks English well or very well	0	2010	2265
Burt	45-54	Speaks English well or very well	0	2015	1183
Burt	45-54	Speaks English well or very well	0	2016	86
Burt	45-54	Speaks English well or very well	0	2017	79
Burt	45-54	Speaks English well or very well	0	2018	46
Burt	45-54	Speaks English well or very well	0	2019	54
Burt	45-54	Speaks English well or very well	0	2020	22
Burt	45-54	Speaks English well or very well	0	2021	5
Burt	55-64				3
Burt	55-64			2005	7
Burt	55-64			2015	3
Burt	55-64		0	2005	3
Burt	55-64		1		98
Burt	55-64		1	2005	4846
Burt	55-64		1	2010	489
Burt	55-64		1	2015	227
Burt	55-64		1	2016	10
Burt	55-64		1	2017	11
Burt	55-64		1	2018	10
Burt	55-64		1	2019	14
Burt	55-64		1	2020	10
Burt	55-64		1	2021	6
Burt	55-64	Speaks English not well or not at all	0		33
Burt	55-64	Speaks English not well or not at all	0	2005	312
Burt	55-64	Speaks English not well or not at all	0	2010	237
Burt	55-64	Speaks English not well or not at all	0	2015	165
Burt	55-64	Speaks English not well or not at all	0	2016	42
Burt	55-64	Speaks English not well or not at all	0	2017	29
Burt	55-64	Speaks English not well or not at all	0	2018	23
Burt	55-64	Speaks English not well or not at all	0	2019	92
Burt	55-64	Speaks English not well or not at all	0	2020	51
Burt	55-64	Speaks English well or very well	0		59
Burt	55-64	Speaks English well or very well	0	2005	1439
Burt	55-64	Speaks English well or very well	0	2010	699
Burt	55-64	Speaks English well or very well	0	2015	277
Burt	55-64	Speaks English well or very well	0	2016	28
Burt	55-64	Speaks English well or very well	0	2017	15
Burt	55-64	Speaks English well or very well	0	2018	28
Burt	55-64	Speaks English well or very well	0	2019	29
Burt	55-64	Speaks English well or very well	0	2020	23
Burt	55-64	Speaks English well or very well	0	2021	4
Burt	65-74				4
Burt	65-74			2005	12
Burt	65-74		1		98
Burt	65-74		1	2005	4340
Burt	65-74		1	2010	119
Burt	65-74		1	2015	88
Burt	65-74		1	2016	6
Burt	65-74		1	2017	4
Burt	65-74		1	2018	3
Burt	65-74		1	2019	14
Burt	65-74		1	2020	5
Burt	65-74		1	2021	3
Burt	65-74	Speaks English not well or not at all	0		12
Burt	65-74	Speaks English not well or not at all	0	2005	335
Burt	65-74	Speaks English not well or not at all	0	2010	100
Burt	65-74	Speaks English not well or not at all	0	2015	125
Burt	65-74	Speaks English not well or not at all	0	2016	28
Burt	65-74	Speaks English not well or not at all	0	2017	14
Burt	65-74	Speaks English not well or not at all	0	2018	25
Burt	65-74	Speaks English not well or not at all	0	2019	84
Burt	65-74	Speaks English not well or not at all	0	2020	59
Burt	65-74	Speaks English not well or not at all	0	2021	6
Burt	65-74	Speaks English well or very well	0		26
Burt	65-74	Speaks English well or very well	0	2005	1114
Burt	65-74	Speaks English well or very well	0	2010	96
Burt	65-74	Speaks English well or very well	0	2015	78
Burt	65-74	Speaks English well or very well	0	2016	7
Burt	65-74	Speaks English well or very well	0	2017	13
Burt	65-74	Speaks English well or very well	0	2018	7
Burt	65-74	Speaks English well or very well	0	2019	53
Burt	65-74	Speaks English well or very well	0	2020	32
Burt	75-84				19
Burt	75-84			2005	13
Burt	75-84		0	2005	4
Burt	75-84		1		90
Burt	75-84		1	2005	2764
Burt	75-84		1	2010	39
Burt	75-84		1	2015	44
Burt	75-84		1	2017	4
Burt	75-84		1	2019	9
Burt	75-84	Speaks English not well or not at all	0		10
Burt	75-84	Speaks English not well or not at all	0	2005	191
Burt	75-84	Speaks English not well or not at all	0	2010	38
Burt	75-84	Speaks English not well or not at all	0	2015	31
Burt	75-84	Speaks English not well or not at all	0	2016	3
Burt	75-84	Speaks English not well or not at all	0	2018	3
Burt	75-84	Speaks English not well or not at all	0	2019	23
Burt	75-84	Speaks English not well or not at all	0	2020	10
Burt	75-84	Speaks English well or very well	0		13
Burt	75-84	Speaks English well or very well	0	2005	528
Burt	75-84	Speaks English well or very well	0	2010	24
Burt	75-84	Speaks English well or very well	0	2015	18
Burt	75-84	Speaks English well or very well	0	2016	3
Burt	75-84	Speaks English well or very well	0	2017	3
Burt	75-84	Speaks English well or very well	0	2018	4
Burt	75-84	Speaks English well or very well	0	2019	4
Burt	75-84	Speaks English well or very well	0	2020	3
Burt	85+				5
Burt	85+			2005	9
Burt	85+		0	2005	6
Burt	85+		1		38
Burt	85+		1	2005	805
Burt	85+		1	2010	6
Burt	85+		1	2015	4
Burt	85+	Speaks English not well or not at all	0		3
Burt	85+	Speaks English not well or not at all	0	2005	104
Burt	85+	Speaks English not well or not at all	0	2010	10
Burt	85+	Speaks English not well or not at all	0	2015	3
Burt	85+	Speaks English not well or not at all	0	2019	4
Burt	85+	Speaks English not well or not at all	0	2020	3
Burt	85+	Speaks English well or very well	0		12
Burt	85+	Speaks English well or very well	0	2005	184
Burt	85+	Speaks English well or very well	0	2010	4
Canning	0-14		1		55
Canning	0-14		1	2010	196
Canning	0-14		1	2015	640
Canning	0-14		1	2016	85
Canning	0-14		1	2017	86
Canning	0-14		1	2018	71
Canning	0-14		1	2019	71
Canning	0-14		1	2020	44
Canning	0-14		1	2021	25
Canning	0-14	Speaks English not well or not at all	0	2018	3
Canning	0-14	Speaks English not well or not at all	0	2019	8
Canning	0-14	Speaks English not well or not at all	0	2020	6
Canning	0-14	Speaks English not well or not at all	0	2021	4
Canning	0-14	Speaks English well or very well	0		16
Canning	0-14	Speaks English well or very well	0	2010	72
Canning	0-14	Speaks English well or very well	0	2015	257
Canning	0-14	Speaks English well or very well	0	2016	37
Canning	0-14	Speaks English well or very well	0	2017	40
Canning	0-14	Speaks English well or very well	0	2018	57
Canning	0-14	Speaks English well or very well	0	2019	49
Canning	0-14	Speaks English well or very well	0	2020	13
Canning	0-14	Speaks English well or very well	0	2021	12
Canning	15-24		0	2015	4
Canning	15-24		1		44
Canning	15-24		1	2005	273
Canning	15-24		1	2010	1078
Canning	15-24		1	2015	556
Canning	15-24		1	2016	24
Canning	15-24		1	2017	27
Canning	15-24		1	2018	21
Canning	15-24		1	2019	33
Canning	15-24		1	2020	7
Canning	15-24		1	2021	19
Canning	15-24	Speaks English not well or not at all	0	2010	6
Canning	15-24	Speaks English not well or not at all	0	2018	10
Canning	15-24	Speaks English not well or not at all	0	2019	4
Canning	15-24	Speaks English well or very well	0		15
Canning	15-24	Speaks English well or very well	0	2005	24
Canning	15-24	Speaks English well or very well	0	2010	351
Canning	15-24	Speaks English well or very well	0	2015	279
Canning	15-24	Speaks English well or very well	0	2016	39
Canning	15-24	Speaks English well or very well	0	2017	36
Canning	15-24	Speaks English well or very well	0	2018	43
Canning	15-24	Speaks English well or very well	0	2019	40
Canning	15-24	Speaks English well or very well	0	2020	20
Canning	15-24	Speaks English well or very well	0	2021	6
Canning	25-34				15
Canning	25-34			2015	6
Canning	25-34		1		61
Canning	25-34		1	2005	786
Canning	25-34		1	2010	705
Canning	25-34		1	2015	581
Canning	25-34		1	2016	71
Canning	25-34		1	2017	39
Canning	25-34		1	2018	57
Canning	25-34		1	2019	55
Canning	25-34		1	2020	29
