LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Onkaparinga	25-34	Speaks English well or very well	0	2018	83
Onkaparinga	25-34	Speaks English well or very well	0	2019	92
Onkaparinga	25-34	Speaks English well or very well	0	2020	22
Onkaparinga	25-34	Speaks English well or very well	0	2021	4
Onkaparinga	35-44		1		56
Onkaparinga	35-44		1	2005	1248
Onkaparinga	35-44		1	2010	530
Onkaparinga	35-44		1	2015	395
Onkaparinga	35-44		1	2016	59
Onkaparinga	35-44		1	2017	48
Onkaparinga	35-44		1	2018	48
Onkaparinga	35-44		1	2019	47
Onkaparinga	35-44		1	2020	25
Onkaparinga	35-44		1	2021	14
Onkaparinga	35-44	Speaks English not well or not at all	0	2005	8
Onkaparinga	35-44	Speaks English not well or not at all	0	2010	20
Onkaparinga	35-44	Speaks English not well or not at all	0	2015	26
Onkaparinga	35-44	Speaks English not well or not at all	0	2016	6
Onkaparinga	35-44	Speaks English not well or not at all	0	2018	3
Onkaparinga	35-44	Speaks English not well or not at all	0	2019	17
Onkaparinga	35-44	Speaks English not well or not at all	0	2020	4
Onkaparinga	35-44	Speaks English well or very well	0		17
Onkaparinga	35-44	Speaks English well or very well	0	2005	421
Onkaparinga	35-44	Speaks English well or very well	0	2010	690
Onkaparinga	35-44	Speaks English well or very well	0	2015	472
Onkaparinga	35-44	Speaks English well or very well	0	2016	85
Onkaparinga	35-44	Speaks English well or very well	0	2017	66
Onkaparinga	35-44	Speaks English well or very well	0	2018	66
Onkaparinga	35-44	Speaks English well or very well	0	2019	49
Onkaparinga	35-44	Speaks English well or very well	0	2020	32
Onkaparinga	35-44	Speaks English well or very well	0	2021	7
Onkaparinga	45-54				6
Onkaparinga	45-54		0	2005	4
Onkaparinga	45-54		1		77
Onkaparinga	45-54		1	2005	2628
Onkaparinga	45-54		1	2010	1152
Onkaparinga	45-54		1	2015	540
Onkaparinga	45-54		1	2016	32
Onkaparinga	45-54		1	2017	32
Onkaparinga	45-54		1	2018	19
Onkaparinga	45-54		1	2019	24
Onkaparinga	45-54		1	2020	7
Onkaparinga	45-54		1	2021	5
Onkaparinga	45-54	Speaks English not well or not at all	0		4
Onkaparinga	45-54	Speaks English not well or not at all	0	2005	28
Onkaparinga	45-54	Speaks English not well or not at all	0	2010	36
Onkaparinga	45-54	Speaks English not well or not at all	0	2015	20
Onkaparinga	45-54	Speaks English not well or not at all	0	2016	11
Onkaparinga	45-54	Speaks English not well or not at all	0	2017	7
Onkaparinga	45-54	Speaks English not well or not at all	0	2018	4
Onkaparinga	45-54	Speaks English not well or not at all	0	2019	6
Onkaparinga	45-54	Speaks English not well or not at all	0	2020	7
Onkaparinga	45-54	Speaks English not well or not at all	0	2021	6
Onkaparinga	45-54	Speaks English well or very well	0		5
Onkaparinga	45-54	Speaks English well or very well	0	2005	574
Onkaparinga	45-54	Speaks English well or very well	0	2010	439
Onkaparinga	45-54	Speaks English well or very well	0	2015	232
Onkaparinga	45-54	Speaks English well or very well	0	2016	26
Onkaparinga	45-54	Speaks English well or very well	0	2017	17
Onkaparinga	45-54	Speaks English well or very well	0	2018	18
Onkaparinga	45-54	Speaks English well or very well	0	2019	11
Onkaparinga	45-54	Speaks English well or very well	0	2020	8
Onkaparinga	55-64				3
Onkaparinga	55-64			2005	7
Onkaparinga	55-64		1		102
Onkaparinga	55-64		1	2005	5167
Onkaparinga	55-64		1	2010	588
Onkaparinga	55-64		1	2015	100
Onkaparinga	55-64		1	2016	9
Onkaparinga	55-64		1	2017	7
Onkaparinga	55-64		1	2018	9
Onkaparinga	55-64		1	2019	12
Onkaparinga	55-64		1	2020	4
Onkaparinga	55-64		1	2021	3
Onkaparinga	55-64	Speaks English not well or not at all	0		6
Onkaparinga	55-64	Speaks English not well or not at all	0	2005	63
Onkaparinga	55-64	Speaks English not well or not at all	0	2010	36
Onkaparinga	55-64	Speaks English not well or not at all	0	2015	31
Onkaparinga	55-64	Speaks English not well or not at all	0	2016	12
Onkaparinga	55-64	Speaks English not well or not at all	0	2017	3
Onkaparinga	55-64	Speaks English not well or not at all	0	2019	12
Onkaparinga	55-64	Speaks English not well or not at all	0	2020	12
Onkaparinga	55-64	Speaks English well or very well	0		17
Onkaparinga	55-64	Speaks English well or very well	0	2005	766
Onkaparinga	55-64	Speaks English well or very well	0	2010	146
Onkaparinga	55-64	Speaks English well or very well	0	2015	34
Onkaparinga	55-64	Speaks English well or very well	0	2016	9
Onkaparinga	55-64	Speaks English well or very well	0	2017	6
Onkaparinga	55-64	Speaks English well or very well	0	2018	5
Onkaparinga	55-64	Speaks English well or very well	0	2019	10
Onkaparinga	65-74				10
Onkaparinga	65-74			2005	10
Onkaparinga	65-74		0	2005	4
Onkaparinga	65-74		1		147
Onkaparinga	65-74		1	2005	5066
Onkaparinga	65-74		1	2010	104
Onkaparinga	65-74		1	2015	63
Onkaparinga	65-74		1	2016	11
Onkaparinga	65-74		1	2017	8
Onkaparinga	65-74		1	2018	13
Onkaparinga	65-74		1	2019	17
Onkaparinga	65-74		1	2020	8
Onkaparinga	65-74	Speaks English not well or not at all	0		5
Onkaparinga	65-74	Speaks English not well or not at all	0	2005	95
Onkaparinga	65-74	Speaks English not well or not at all	0	2010	12
Onkaparinga	65-74	Speaks English not well or not at all	0	2015	25
Onkaparinga	65-74	Speaks English not well or not at all	0	2016	5
Onkaparinga	65-74	Speaks English not well or not at all	0	2017	5
Onkaparinga	65-74	Speaks English not well or not at all	0	2018	3
Onkaparinga	65-74	Speaks English not well or not at all	0	2019	15
Onkaparinga	65-74	Speaks English not well or not at all	0	2020	9
Onkaparinga	65-74	Speaks English well or very well	0		16
Onkaparinga	65-74	Speaks English well or very well	0	2005	776
Onkaparinga	65-74	Speaks English well or very well	0	2010	25
Onkaparinga	65-74	Speaks English well or very well	0	2015	13
Onkaparinga	65-74	Speaks English well or very well	0	2017	4
Onkaparinga	65-74	Speaks English well or very well	0	2018	3
Onkaparinga	65-74	Speaks English well or very well	0	2019	12
Onkaparinga	65-74	Speaks English well or very well	0	2020	6
Onkaparinga	75-84				16
Onkaparinga	75-84			2005	13
Onkaparinga	75-84		0	2005	3
Onkaparinga	75-84		1		117
Onkaparinga	75-84		1	2005	3389
Onkaparinga	75-84		1	2010	81
Onkaparinga	75-84		1	2015	41
Onkaparinga	75-84		1	2016	12
Onkaparinga	75-84		1	2017	4
Onkaparinga	75-84		1	2018	6
Onkaparinga	75-84		1	2019	9
Onkaparinga	75-84	Speaks English not well or not at all	0		3
Onkaparinga	75-84	Speaks English not well or not at all	0	2005	87
Onkaparinga	75-84	Speaks English not well or not at all	0	2010	12
Onkaparinga	75-84	Speaks English not well or not at all	0	2015	18
Onkaparinga	75-84	Speaks English not well or not at all	0	2016	4
Onkaparinga	75-84	Speaks English not well or not at all	0	2017	3
Onkaparinga	75-84	Speaks English not well or not at all	0	2018	4
Onkaparinga	75-84	Speaks English not well or not at all	0	2019	4
Onkaparinga	75-84	Speaks English not well or not at all	0	2020	4
Onkaparinga	75-84	Speaks English well or very well	0		9
Onkaparinga	75-84	Speaks English well or very well	0	2005	504
Onkaparinga	75-84	Speaks English well or very well	0	2010	10
Onkaparinga	75-84	Speaks English well or very well	0	2015	10
Onkaparinga	85+				14
Onkaparinga	85+			2005	6
Onkaparinga	85+		0		4
Onkaparinga	85+		0	2005	3
Onkaparinga	85+		1		98
Onkaparinga	85+		1	2005	1189
Onkaparinga	85+		1	2010	7
Onkaparinga	85+		1	2018	3
Onkaparinga	85+		1	2019	3
Onkaparinga	85+	Speaks English not well or not at all	0		5
Onkaparinga	85+	Speaks English not well or not at all	0	2005	83
Onkaparinga	85+	Speaks English not well or not at all	0	2010	3
Onkaparinga	85+	Speaks English not well or not at all	0	2015	3
Onkaparinga	85+	Speaks English well or very well	0		13
Onkaparinga	85+	Speaks English well or very well	0	2005	200
Orroroo Carrieton	25-34		1	2010	4
Orroroo Carrieton	45-54		1	2005	3
Orroroo Carrieton	55-64		1	2005	11
Orroroo Carrieton	65-74		1	2005	8
Orroroo Carrieton	75-84		1	2005	4
Peterborough	15-24		1	2018	3
Peterborough	15-24	Speaks English well or very well	0	2019	3
Peterborough	25-34	Speaks English well or very well	0	2015	3
Peterborough	35-44		1	2005	3
Peterborough	45-54		1	2005	9
Peterborough	45-54	Speaks English well or very well	0	2010	3
Peterborough	55-64		1	2005	26
Peterborough	55-64		1	2010	3
Peterborough	55-64	Speaks English well or very well	0	2005	4
Peterborough	65-74		1		5
Peterborough	65-74		1	2005	31
Peterborough	65-74	Speaks English well or very well	0	2005	5
Peterborough	75-84		1	2005	25
Peterborough	75-84	Speaks English well or very well	0	2005	4
Peterborough	85+		1	2005	9
Playford	0-14				3
Playford	0-14		1		14
Playford	0-14		1	2010	37
Playford	0-14		1	2015	95
Playford	0-14		1	2016	15
Playford	0-14		1	2017	25
Playford	0-14		1	2018	14
Playford	0-14		1	2019	19
Playford	0-14		1	2020	12
Playford	0-14		1	2021	9
Playford	0-14	Speaks English not well or not at all	0		15
Playford	0-14	Speaks English not well or not at all	0	2015	13
Playford	0-14	Speaks English not well or not at all	0	2016	4
Playford	0-14	Speaks English not well or not at all	0	2017	12
Playford	0-14	Speaks English not well or not at all	0	2018	22
Playford	0-14	Speaks English not well or not at all	0	2019	47
Playford	0-14	Speaks English not well or not at all	0	2020	12
Playford	0-14	Speaks English not well or not at all	0	2021	11
Playford	0-14	Speaks English well or very well	0		29
Playford	0-14	Speaks English well or very well	0	2010	69
Playford	0-14	Speaks English well or very well	0	2015	345
Playford	0-14	Speaks English well or very well	0	2016	137
Playford	0-14	Speaks English well or very well	0	2017	93
Playford	0-14	Speaks English well or very well	0	2018	117
Playford	0-14	Speaks English well or very well	0	2019	103
Playford	0-14	Speaks English well or very well	0	2020	14
Playford	0-14	Speaks English well or very well	0	2021	4
Playford	15-24				3
Playford	15-24		0	2015	4
Playford	15-24		0	2019	4
Playford	15-24		1		13
Playford	15-24		1	2005	79
Playford	15-24		1	2010	247
Playford	15-24		1	2015	81
Playford	15-24		1	2016	3
Playford	15-24		1	2017	6
Playford	15-24		1	2020	3
Playford	15-24		1	2021	5
Playford	15-24	Speaks English not well or not at all	0		5
Playford	15-24	Speaks English not well or not at all	0	2010	6
Playford	15-24	Speaks English not well or not at all	0	2015	13
Playford	15-24	Speaks English not well or not at all	0	2016	17
Playford	15-24	Speaks English not well or not at all	0	2017	9
Playford	15-24	Speaks English not well or not at all	0	2018	14
Playford	15-24	Speaks English not well or not at all	0	2019	26
Playford	15-24	Speaks English not well or not at all	0	2020	9
Playford	15-24	Speaks English not well or not at all	0	2021	7
Playford	15-24	Speaks English well or very well	0		26
Playford	15-24	Speaks English well or very well	0	2005	102
Playford	15-24	Speaks English well or very well	0	2010	525
Playford	15-24	Speaks English well or very well	0	2015	508
Playford	15-24	Speaks English well or very well	0	2016	126
Playford	15-24	Speaks English well or very well	0	2017	79
Playford	15-24	Speaks English well or very well	0	2018	85
Playford	15-24	Speaks English well or very well	0	2019	103
Playford	15-24	Speaks English well or very well	0	2020	30
Playford	15-24	Speaks English well or very well	0	2021	9
Playford	25-34		0	2017	7
Playford	25-34		1		13
Playford	25-34		1	2005	249
Playford	25-34		1	2010	172
Playford	25-34		1	2015	87
Playford	25-34		1	2016	19
Playford	25-34		1	2017	19
Playford	25-34		1	2018	20
Playford	25-34		1	2019	17
Playford	25-34		1	2020	6
Playford	25-34		1	2021	3
Playford	25-34	Speaks English not well or not at all	0		9
Playford	25-34	Speaks English not well or not at all	0	2010	41
Playford	25-34	Speaks English not well or not at all	0	2015	150
Playford	25-34	Speaks English not well or not at all	0	2016	51
Playford	25-34	Speaks English not well or not at all	0	2017	48
Playford	25-34	Speaks English not well or not at all	0	2018	36
Playford	25-34	Speaks English not well or not at all	0	2019	57
Playford	25-34	Speaks English not well or not at all	0	2020	7
Playford	25-34	Speaks English not well or not at all	0	2021	11
Playford	25-34	Speaks English well or very well	0		25
Playford	25-34	Speaks English well or very well	0	2005	188
Playford	25-34	Speaks English well or very well	0	2010	591
Playford	25-34	Speaks English well or very well	0	2015	530
Playford	25-34	Speaks English well or very well	0	2016	105
Playford	25-34	Speaks English well or very well	0	2017	77
Playford	25-34	Speaks English well or very well	0	2018	93
Playford	25-34	Speaks English well or very well	0	2019	99
Playford	25-34	Speaks English well or very well	0	2020	32
Playford	25-34	Speaks English well or very well	0	2021	9
Playford	35-44				5
Playford	35-44		0	2005	3
Playford	35-44		0	2010	9
Playford	35-44		0	2017	3
Playford	35-44		1		14
Playford	35-44		1	2005	399
Playford	35-44		1	2010	83
Playford	35-44		1	2015	80
Playford	35-44		1	2016	8
Playford	35-44		1	2017	17
Playford	35-44		1	2018	12
Playford	35-44		1	2019	8
Playford	35-44		1	2021	4
Playford	35-44	Speaks English not well or not at all	0		12
Playford	35-44	Speaks English not well or not at all	0	2005	39
Playford	35-44	Speaks English not well or not at all	0	2010	143
Playford	35-44	Speaks English not well or not at all	0	2015	215
Playford	35-44	Speaks English not well or not at all	0	2016	54
Playford	35-44	Speaks English not well or not at all	0	2017	37
Playford	35-44	Speaks English not well or not at all	0	2018	47
Playford	35-44	Speaks English not well or not at all	0	2019	46
Playford	35-44	Speaks English not well or not at all	0	2020	16
Playford	35-44	Speaks English well or very well	0		28
Playford	35-44	Speaks English well or very well	0	2005	401
Playford	35-44	Speaks English well or very well	0	2010	629
Playford	35-44	Speaks English well or very well	0	2015	423
Playford	35-44	Speaks English well or very well	0	2016	62
Playford	35-44	Speaks English well or very well	0	2017	42
Playford	35-44	Speaks English well or very well	0	2018	51
Playford	35-44	Speaks English well or very well	0	2019	63
Playford	35-44	Speaks English well or very well	0	2020	14
Playford	35-44	Speaks English well or very well	0	2021	8
Playford	45-54				5
Playford	45-54		1		46
Playford	45-54		1	2005	1013
Playford	45-54		1	2010	121
Playford	45-54		1	2015	31
Playford	45-54		1	2016	4
Playford	45-54		1	2017	8
Playford	45-54		1	2019	3
Playford	45-54		1	2021	4
Playford	45-54	Speaks English not well or not at all	0		4
Playford	45-54	Speaks English not well or not at all	0	2005	114
Playford	45-54	Speaks English not well or not at all	0	2010	138
Playford	45-54	Speaks English not well or not at all	0	2015	162
Playford	45-54	Speaks English not well or not at all	0	2016	34
Playford	45-54	Speaks English not well or not at all	0	2017	25
Playford	45-54	Speaks English not well or not at all	0	2018	25
Playford	45-54	Speaks English not well or not at all	0	2019	34
Playford	45-54	Speaks English not well or not at all	0	2020	11
Playford	45-54	Speaks English not well or not at all	0	2021	3
Playford	45-54	Speaks English well or very well	0		24
Playford	45-54	Speaks English well or very well	0	2005	387
Playford	45-54	Speaks English well or very well	0	2010	302
Playford	45-54	Speaks English well or very well	0	2015	137
Playford	45-54	Speaks English well or very well	0	2016	16
Playford	45-54	Speaks English well or very well	0	2017	18
Playford	45-54	Speaks English well or very well	0	2018	10
Playford	45-54	Speaks English well or very well	0	2019	7
Playford	45-54	Speaks English well or very well	0	2020	8
Playford	45-54	Speaks English well or very well	0	2021	5
Playford	55-64				5
Playford	55-64			2005	3
Playford	55-64		0	2005	3
Playford	55-64		0	2015	3
Playford	55-64		1		89
Playford	55-64		1	2005	2646
Playford	55-64		1	2010	71
Playford	55-64		1	2015	20
Playford	55-64		1	2017	4
Playford	55-64		1	2019	3
Playford	55-64	Speaks English not well or not at all	0		10
Playford	55-64	Speaks English not well or not at all	0	2005	186
Playford	55-64	Speaks English not well or not at all	0	2010	80
Playford	55-64	Speaks English not well or not at all	0	2015	102
Playford	55-64	Speaks English not well or not at all	0	2016	18
Playford	55-64	Speaks English not well or not at all	0	2017	14
Playford	55-64	Speaks English not well or not at all	0	2018	12
Playford	55-64	Speaks English not well or not at all	0	2019	25
Playford	55-64	Speaks English not well or not at all	0	2020	12
