LGA_NAME21	Religion	Denomination	Sex	persons
Halls Creek	No religion		M	345
Harvey	(Other)		F	845
Harvey	(Other)		M	1116
Harvey	(Other)	(Other)	F	44
Harvey	(Other)	(Other)	M	36
Harvey	(Other)	Other spiritual beliefs	F	23
Harvey	(Other)	Other spiritual beliefs	M	19
Harvey	(Other)	Secular beliefs	F	25
Harvey	(Other)	Secular beliefs	M	36
Harvey	(Other)	Sikhism	F	9
Harvey	(Other)	Sikhism	M	11
Harvey	Buddhism		F	115
Harvey	Buddhism		M	50
Harvey	Christianity		F	527
Harvey	Christianity		M	494
Harvey	Christianity	(Other)	F	22
Harvey	Christianity	(Other)	M	14
Harvey	Christianity	Anglican	F	1908
Harvey	Christianity	Anglican	M	1527
Harvey	Christianity	Baptist	F	254
Harvey	Christianity	Baptist	M	238
Harvey	Christianity	Catholic	F	2873
Harvey	Christianity	Catholic	M	2666
Harvey	Christianity	Churches Of Christ	F	71
Harvey	Christianity	Churches Of Christ	M	62
Harvey	Christianity	Eastern Orthodox	F	28
Harvey	Christianity	Eastern Orthodox	M	26
Harvey	Christianity	Jehovah's Witnesses	F	141
Harvey	Christianity	Jehovah's Witnesses	M	102
Harvey	Christianity	Latter Day Saints	F	60
Harvey	Christianity	Latter Day Saints	M	61
Harvey	Christianity	Lutheran	F	26
Harvey	Christianity	Lutheran	M	28
Harvey	Christianity	Pentecostal	F	72
Harvey	Christianity	Pentecostal	M	59
Harvey	Christianity	Presbyterian Reformed	F	207
Harvey	Christianity	Presbyterian Reformed	M	183
Harvey	Christianity	Protestant (Other)	F	56
Harvey	Christianity	Protestant (Other)	M	40
Harvey	Christianity	Salvation Army	F	22
Harvey	Christianity	Salvation Army	M	13
Harvey	Christianity	Seventh Day Adventist	F	49
Harvey	Christianity	Seventh Day Adventist	M	51
Harvey	Christianity	Uniting Church	F	307
Harvey	Christianity	Uniting Church	M	213
Harvey	Hinduism		F	53
Harvey	Hinduism		M	67
Harvey	Islam		F	73
Harvey	Islam		M	80
Harvey	Judaism		F	11
Harvey	Judaism		M	9
Harvey	No religion		F	6474
Harvey	No religion		M	7080
Irwin	(Other)		F	212
Irwin	(Other)		M	266
Irwin	(Other)	(Other)	F	8
Irwin	(Other)	Other spiritual beliefs	F	7
Irwin	(Other)	Other spiritual beliefs	M	6
Irwin	(Other)	Secular beliefs	F	3
Irwin	(Other)	Secular beliefs	M	3
Irwin	Buddhism		F	21
Irwin	Buddhism		M	3
Irwin	Christianity		F	33
Irwin	Christianity		M	23
Irwin	Christianity	Anglican	F	384
Irwin	Christianity	Anglican	M	296
Irwin	Christianity	Baptist	F	5
Irwin	Christianity	Baptist	M	16
Irwin	Christianity	Catholic	F	277
Irwin	Christianity	Catholic	M	249
Irwin	Christianity	Eastern Orthodox	F	3
Irwin	Christianity	Eastern Orthodox	M	5
Irwin	Christianity	Lutheran	F	14
Irwin	Christianity	Lutheran	M	10
Irwin	Christianity	Pentecostal	F	6
Irwin	Christianity	Pentecostal	M	3
Irwin	Christianity	Presbyterian Reformed	F	22
Irwin	Christianity	Presbyterian Reformed	M	32
Irwin	Christianity	Protestant (Other)	F	6
Irwin	Christianity	Protestant (Other)	M	3
Irwin	Christianity	Seventh Day Adventist	F	7
Irwin	Christianity	Seventh Day Adventist	M	6
Irwin	Christianity	Uniting Church	F	72
Irwin	Christianity	Uniting Church	M	48
Irwin	Hinduism		F	3
Irwin	Islam		F	6
Irwin	Islam		M	3
Irwin	No religion		F	754
Irwin	No religion		M	861
Jerramungup	(Other)		F	67
Jerramungup	(Other)		M	80
Jerramungup	Christianity		F	21
Jerramungup	Christianity		M	33
Jerramungup	Christianity	Anglican	F	69
Jerramungup	Christianity	Anglican	M	67
Jerramungup	Christianity	Baptist	F	3
Jerramungup	Christianity	Baptist	M	3
Jerramungup	Christianity	Catholic	F	68
Jerramungup	Christianity	Catholic	M	71
Jerramungup	Christianity	Lutheran	F	3
Jerramungup	Christianity	Lutheran	M	3
Jerramungup	Christianity	Presbyterian Reformed	F	6
Jerramungup	Christianity	Presbyterian Reformed	M	8
Jerramungup	Christianity	Protestant (Other)	F	4
Jerramungup	Christianity	Uniting Church	F	8
Jerramungup	Christianity	Uniting Church	M	11
Jerramungup	No religion		F	283
Jerramungup	No religion		M	345
Joondalup	(Other)		F	3315
Joondalup	(Other)		M	4274
Joondalup	(Other)	(Other)	F	307
Joondalup	(Other)	(Other)	M	222
Joondalup	(Other)	Australian Aboriginal Traditional	M	4
Joondalup	(Other)	Other spiritual beliefs	F	163
Joondalup	(Other)	Other spiritual beliefs	M	92
Joondalup	(Other)	Secular beliefs	F	160
Joondalup	(Other)	Secular beliefs	M	245
Joondalup	(Other)	Sikhism	F	121
Joondalup	(Other)	Sikhism	M	98
Joondalup	Buddhism		F	1037
Joondalup	Buddhism		M	649
Joondalup	Christianity		F	2550
Joondalup	Christianity		M	2155
Joondalup	Christianity	(Other)	F	73
Joondalup	Christianity	(Other)	M	71
Joondalup	Christianity	Anglican	F	11907
Joondalup	Christianity	Anglican	M	9696
Joondalup	Christianity	Baptist	F	1368
Joondalup	Christianity	Baptist	M	1246
Joondalup	Christianity	Brethren	F	4
Joondalup	Christianity	Brethren	M	3
Joondalup	Christianity	Catholic	F	18032
Joondalup	Christianity	Catholic	M	15822
Joondalup	Christianity	Churches Of Christ	F	307
Joondalup	Christianity	Churches Of Christ	M	263
Joondalup	Christianity	Eastern Orthodox	F	823
Joondalup	Christianity	Eastern Orthodox	M	757
Joondalup	Christianity	Jehovah's Witnesses	F	213
Joondalup	Christianity	Jehovah's Witnesses	M	151
Joondalup	Christianity	Latter Day Saints	F	223
Joondalup	Christianity	Latter Day Saints	M	181
Joondalup	Christianity	Lutheran	F	203
Joondalup	Christianity	Lutheran	M	176
Joondalup	Christianity	Oriental Orthodox	F	138
Joondalup	Christianity	Oriental Orthodox	M	142
Joondalup	Christianity	Pentecostal	F	942
Joondalup	Christianity	Pentecostal	M	809
Joondalup	Christianity	Presbyterian Reformed	F	1292
Joondalup	Christianity	Presbyterian Reformed	M	1168
Joondalup	Christianity	Protestant (Other)	F	557
Joondalup	Christianity	Protestant (Other)	M	500
Joondalup	Christianity	Salvation Army	F	72
Joondalup	Christianity	Salvation Army	M	59
Joondalup	Christianity	Seventh Day Adventist	F	84
Joondalup	Christianity	Seventh Day Adventist	M	67
Joondalup	Christianity	Uniting Church	F	1861
Joondalup	Christianity	Uniting Church	M	1370
Joondalup	Hinduism		F	672
Joondalup	Hinduism		M	722
Joondalup	Islam		F	732
Joondalup	Islam		M	683
Joondalup	Judaism		F	114
Joondalup	Judaism		M	94
Joondalup	No religion		F	33539
Joondalup	No religion		M	37478
Kalamunda	(Other)		F	1588
Kalamunda	(Other)		M	1947
Kalamunda	(Other)	(Other)	F	129
Kalamunda	(Other)	(Other)	M	73
Kalamunda	(Other)	Australian Aboriginal Traditional	F	3
Kalamunda	(Other)	Other spiritual beliefs	F	54
Kalamunda	(Other)	Other spiritual beliefs	M	28
Kalamunda	(Other)	Secular beliefs	F	79
Kalamunda	(Other)	Secular beliefs	M	95
Kalamunda	(Other)	Sikhism	F	115
Kalamunda	(Other)	Sikhism	M	124
Kalamunda	Buddhism		F	449
Kalamunda	Buddhism		M	255
Kalamunda	Christianity		F	1204
Kalamunda	Christianity		M	1033
Kalamunda	Christianity	(Other)	F	99
Kalamunda	Christianity	(Other)	M	101
Kalamunda	Christianity	Anglican	F	3648
Kalamunda	Christianity	Anglican	M	3022
Kalamunda	Christianity	Baptist	F	504
Kalamunda	Christianity	Baptist	M	430
Kalamunda	Christianity	Brethren	F	102
Kalamunda	Christianity	Brethren	M	124
Kalamunda	Christianity	Catholic	F	5947
Kalamunda	Christianity	Catholic	M	5350
Kalamunda	Christianity	Churches Of Christ	F	112
Kalamunda	Christianity	Churches Of Christ	M	72
Kalamunda	Christianity	Eastern Orthodox	F	123
Kalamunda	Christianity	Eastern Orthodox	M	114
Kalamunda	Christianity	Jehovah's Witnesses	F	101
Kalamunda	Christianity	Jehovah's Witnesses	M	76
Kalamunda	Christianity	Latter Day Saints	F	53
Kalamunda	Christianity	Latter Day Saints	M	48
Kalamunda	Christianity	Lutheran	F	89
Kalamunda	Christianity	Lutheran	M	72
Kalamunda	Christianity	Oriental Orthodox	F	26
Kalamunda	Christianity	Oriental Orthodox	M	13
Kalamunda	Christianity	Pentecostal	F	236
Kalamunda	Christianity	Pentecostal	M	212
Kalamunda	Christianity	Presbyterian Reformed	F	450
Kalamunda	Christianity	Presbyterian Reformed	M	359
Kalamunda	Christianity	Protestant (Other)	F	148
Kalamunda	Christianity	Protestant (Other)	M	127
Kalamunda	Christianity	Salvation Army	F	33
Kalamunda	Christianity	Salvation Army	M	30
Kalamunda	Christianity	Seventh Day Adventist	F	290
Kalamunda	Christianity	Seventh Day Adventist	M	239
Kalamunda	Christianity	Uniting Church	F	642
Kalamunda	Christianity	Uniting Church	M	428
Kalamunda	Hinduism		F	449
Kalamunda	Hinduism		M	478
Kalamunda	Islam		F	608
Kalamunda	Islam		M	634
Kalamunda	Judaism		F	16
Kalamunda	Judaism		M	16
Kalamunda	No religion		F	12355
Kalamunda	No religion		M	13607
Kalgoorlie-Boulder	(Other)		F	1572
Kalgoorlie-Boulder	(Other)		M	2179
Kalgoorlie-Boulder	(Other)	(Other)	F	42
Kalgoorlie-Boulder	(Other)	(Other)	M	31
Kalgoorlie-Boulder	(Other)	Australian Aboriginal Traditional	F	5
Kalgoorlie-Boulder	(Other)	Other spiritual beliefs	F	27
Kalgoorlie-Boulder	(Other)	Other spiritual beliefs	M	16
Kalgoorlie-Boulder	(Other)	Secular beliefs	F	29
Kalgoorlie-Boulder	(Other)	Secular beliefs	M	34
Kalgoorlie-Boulder	(Other)	Sikhism	F	43
Kalgoorlie-Boulder	(Other)	Sikhism	M	44
Kalgoorlie-Boulder	Buddhism		F	199
Kalgoorlie-Boulder	Buddhism		M	118
Kalgoorlie-Boulder	Christianity		F	672
Kalgoorlie-Boulder	Christianity		M	562
Kalgoorlie-Boulder	Christianity	(Other)	F	36
Kalgoorlie-Boulder	Christianity	(Other)	M	23
Kalgoorlie-Boulder	Christianity	Anglican	F	1025
Kalgoorlie-Boulder	Christianity	Anglican	M	1024
Kalgoorlie-Boulder	Christianity	Baptist	F	266
Kalgoorlie-Boulder	Christianity	Baptist	M	244
Kalgoorlie-Boulder	Christianity	Brethren	F	6
Kalgoorlie-Boulder	Christianity	Brethren	M	5
Kalgoorlie-Boulder	Christianity	Catholic	F	2639
Kalgoorlie-Boulder	Christianity	Catholic	M	2664
Kalgoorlie-Boulder	Christianity	Churches Of Christ	F	95
Kalgoorlie-Boulder	Christianity	Churches Of Christ	M	67
Kalgoorlie-Boulder	Christianity	Eastern Orthodox	F	40
Kalgoorlie-Boulder	Christianity	Eastern Orthodox	M	34
Kalgoorlie-Boulder	Christianity	Jehovah's Witnesses	F	67
Kalgoorlie-Boulder	Christianity	Jehovah's Witnesses	M	60
Kalgoorlie-Boulder	Christianity	Latter Day Saints	F	134
Kalgoorlie-Boulder	Christianity	Latter Day Saints	M	111
Kalgoorlie-Boulder	Christianity	Lutheran	F	51
Kalgoorlie-Boulder	Christianity	Lutheran	M	61
Kalgoorlie-Boulder	Christianity	Oriental Orthodox	F	3
Kalgoorlie-Boulder	Christianity	Oriental Orthodox	M	10
Kalgoorlie-Boulder	Christianity	Pentecostal	F	134
Kalgoorlie-Boulder	Christianity	Pentecostal	M	120
Kalgoorlie-Boulder	Christianity	Presbyterian Reformed	F	168
Kalgoorlie-Boulder	Christianity	Presbyterian Reformed	M	168
Kalgoorlie-Boulder	Christianity	Protestant (Other)	F	118
Kalgoorlie-Boulder	Christianity	Protestant (Other)	M	119
Kalgoorlie-Boulder	Christianity	Salvation Army	F	22
Kalgoorlie-Boulder	Christianity	Salvation Army	M	17
Kalgoorlie-Boulder	Christianity	Seventh Day Adventist	F	76
Kalgoorlie-Boulder	Christianity	Seventh Day Adventist	M	66
Kalgoorlie-Boulder	Christianity	Uniting Church	F	235
Kalgoorlie-Boulder	Christianity	Uniting Church	M	186
Kalgoorlie-Boulder	Hinduism		F	173
Kalgoorlie-Boulder	Hinduism		M	197
Kalgoorlie-Boulder	Islam		F	111
Kalgoorlie-Boulder	Islam		M	166
Kalgoorlie-Boulder	Judaism		M	3
Kalgoorlie-Boulder	No religion		F	5871
Kalgoorlie-Boulder	No religion		M	7107
Karratha	(Other)		F	1704
Karratha	(Other)		M	2554
Karratha	(Other)	(Other)	F	25
Karratha	(Other)	(Other)	M	16
Karratha	(Other)	Australian Aboriginal Traditional	F	32
Karratha	(Other)	Australian Aboriginal Traditional	M	45
Karratha	(Other)	Other spiritual beliefs	F	10
Karratha	(Other)	Other spiritual beliefs	M	7
Karratha	(Other)	Secular beliefs	F	20
Karratha	(Other)	Secular beliefs	M	27
Karratha	(Other)	Sikhism	F	23
Karratha	(Other)	Sikhism	M	22
Karratha	Buddhism		F	200
Karratha	Buddhism		M	140
Karratha	Christianity		F	291
Karratha	Christianity		M	252
Karratha	Christianity	(Other)	F	12
Karratha	Christianity	(Other)	M	14
Karratha	Christianity	Anglican	F	647
Karratha	Christianity	Anglican	M	661
Karratha	Christianity	Baptist	F	157
Karratha	Christianity	Baptist	M	149
Karratha	Christianity	Catholic	F	1633
Karratha	Christianity	Catholic	M	1740
Karratha	Christianity	Churches Of Christ	F	14
Karratha	Christianity	Churches Of Christ	M	19
Karratha	Christianity	Eastern Orthodox	F	39
Karratha	Christianity	Eastern Orthodox	M	43
Karratha	Christianity	Jehovah's Witnesses	F	30
Karratha	Christianity	Jehovah's Witnesses	M	29
Karratha	Christianity	Latter Day Saints	F	27
Karratha	Christianity	Latter Day Saints	M	29
Karratha	Christianity	Lutheran	F	18
Karratha	Christianity	Lutheran	M	28
Karratha	Christianity	Pentecostal	F	31
Karratha	Christianity	Pentecostal	M	39
Karratha	Christianity	Presbyterian Reformed	F	61
Karratha	Christianity	Presbyterian Reformed	M	63
Karratha	Christianity	Protestant (Other)	F	42
Karratha	Christianity	Protestant (Other)	M	43
Karratha	Christianity	Salvation Army	F	13
Karratha	Christianity	Salvation Army	M	9
Karratha	Christianity	Seventh Day Adventist	F	30
Karratha	Christianity	Seventh Day Adventist	M	20
Karratha	Christianity	Uniting Church	F	126
Karratha	Christianity	Uniting Church	M	104
Karratha	Hinduism		F	151
Karratha	Hinduism		M	170
Karratha	Islam		F	94
Karratha	Islam		M	121
Karratha	Judaism		F	8
Karratha	Judaism		M	8
Karratha	No religion		F	4720
Karratha	No religion		M	5674
Katanning	(Other)		F	223
Katanning	(Other)		M	265
Katanning	(Other)	(Other)	F	10
Katanning	(Other)	(Other)	M	5
Katanning	(Other)	Other spiritual beliefs	F	4
Katanning	(Other)	Secular beliefs	M	6
Katanning	Buddhism		F	39
Katanning	Buddhism		M	33
Katanning	Christianity		F	71
Katanning	Christianity		M	75
Katanning	Christianity	Anglican	F	179
Katanning	Christianity	Anglican	M	161
Katanning	Christianity	Baptist	F	205
Katanning	Christianity	Baptist	M	192
Katanning	Christianity	Catholic	F	258
Katanning	Christianity	Catholic	M	244
Katanning	Christianity	Jehovah's Witnesses	F	22
Katanning	Christianity	Jehovah's Witnesses	M	15
Katanning	Christianity	Latter Day Saints	F	9
Katanning	Christianity	Latter Day Saints	M	7
Katanning	Christianity	Lutheran	F	22
Katanning	Christianity	Lutheran	M	19
Katanning	Christianity	Oriental Orthodox	M	3
Katanning	Christianity	Pentecostal	F	7
Katanning	Christianity	Pentecostal	M	12
Katanning	Christianity	Presbyterian Reformed	F	14
Katanning	Christianity	Presbyterian Reformed	M	34
Katanning	Christianity	Protestant (Other)	F	13
Katanning	Christianity	Protestant (Other)	M	9
Katanning	Christianity	Salvation Army	F	3
Katanning	Christianity	Salvation Army	M	3
Katanning	Christianity	Seventh Day Adventist	F	6
Katanning	Christianity	Seventh Day Adventist	M	15
Katanning	Christianity	Uniting Church	F	40
Katanning	Christianity	Uniting Church	M	32
Katanning	Hinduism		F	6
Katanning	Hinduism		M	7
Katanning	Islam		F	159
Katanning	Islam		M	185
Katanning	No religion		F	668
Katanning	No religion		M	760
Kellerberrin	(Other)		F	72
Kellerberrin	(Other)		M	83
Kellerberrin	(Other)	(Other)	M	6
Kellerberrin	Buddhism		F	3
Kellerberrin	Buddhism		M	3
Kellerberrin	Christianity		F	11
Kellerberrin	Christianity		M	13
Kellerberrin	Christianity	Anglican	F	97
Kellerberrin	Christianity	Anglican	M	82
Kellerberrin	Christianity	Baptist	F	11
Kellerberrin	Christianity	Baptist	M	11
Kellerberrin	Christianity	Catholic	F	85
Kellerberrin	Christianity	Catholic	M	73
Kellerberrin	Christianity	Churches Of Christ	F	5
Kellerberrin	Christianity	Latter Day Saints	M	3
Kellerberrin	Christianity	Lutheran	F	3
Kellerberrin	Christianity	Pentecostal	F	3
Kellerberrin	Christianity	Pentecostal	M	9
Kellerberrin	Christianity	Presbyterian Reformed	F	19
Kellerberrin	Christianity	Presbyterian Reformed	M	3
Kellerberrin	Christianity	Protestant (Other)	F	7
Kellerberrin	Christianity	Protestant (Other)	M	3
Kellerberrin	Christianity	Salvation Army	F	5
Kellerberrin	Christianity	Salvation Army	M	5
Kellerberrin	Christianity	Seventh Day Adventist	F	6
Kellerberrin	Christianity	Seventh Day Adventist	M	3
Kellerberrin	Christianity	Uniting Church	F	25
Kellerberrin	Christianity	Uniting Church	M	25
Kellerberrin	Hinduism		F	3
Kellerberrin	Hinduism		M	5
Kellerberrin	No religion		F	203
Kellerberrin	No religion		M	270
Kent	(Other)		F	32
Kent	(Other)		M	34
Kent	Christianity		F	13
Kent	Christianity		M	14
Kent	Christianity	Anglican	F	21
Kent	Christianity	Anglican	M	25
Kent	Christianity	Baptist	F	3
Kent	Christianity	Baptist	M	6
Kent	Christianity	Catholic	F	12
Kent	Christianity	Catholic	M	26
Kent	Christianity	Eastern Orthodox	M	3
Kent	Christianity	Presbyterian Reformed	M	4
Kent	Christianity	Protestant (Other)	M	3
Kent	Christianity	Uniting Church	F	14
Kent	Christianity	Uniting Church	M	10
Kent	No religion		F	108
Kent	No religion		M	140
Kojonup	(Other)		F	85
Kojonup	(Other)		M	95
Kojonup	(Other)	(Other)	F	7
Kojonup	(Other)	(Other)	M	3
Kojonup	(Other)	Other spiritual beliefs	F	3
Kojonup	(Other)	Other spiritual beliefs	M	3
Kojonup	(Other)	Sikhism	F	3
Kojonup	(Other)	Sikhism	M	4
Kojonup	Buddhism		F	3
Kojonup	Christianity		F	15
Kojonup	Christianity		M	10
Kojonup	Christianity	(Other)	M	3
Kojonup	Christianity	Anglican	F	191
Kojonup	Christianity	Anglican	M	175
Kojonup	Christianity	Baptist	F	25
Kojonup	Christianity	Baptist	M	37
Kojonup	Christianity	Catholic	F	146
Kojonup	Christianity	Catholic	M	152
Kojonup	Christianity	Jehovah's Witnesses	F	3
Kojonup	Christianity	Lutheran	F	10
Kojonup	Christianity	Lutheran	M	5
Kojonup	Christianity	Pentecostal	F	4
Kojonup	Christianity	Presbyterian Reformed	F	5
Kojonup	Christianity	Presbyterian Reformed	M	8
Kojonup	Christianity	Salvation Army	F	4
Kojonup	Christianity	Uniting Church	F	62
Kojonup	Christianity	Uniting Church	M	43
Kojonup	No religion		F	366
Kojonup	No religion		M	420
Kondinin	(Other)		F	61
Kondinin	(Other)		M	71
Kondinin	Christianity		F	4
Kondinin	Christianity		M	13
Kondinin	Christianity	Anglican	F	74
Kondinin	Christianity	Anglican	M	78
Kondinin	Christianity	Catholic	F	55
Kondinin	Christianity	Catholic	M	45
Kondinin	Christianity	Churches Of Christ	F	3
Kondinin	Christianity	Churches Of Christ	M	6
Kondinin	Christianity	Pentecostal	M	7
Kondinin	Christianity	Presbyterian Reformed	F	8
Kondinin	Christianity	Presbyterian Reformed	M	8
Kondinin	Christianity	Seventh Day Adventist	M	5
Kondinin	Christianity	Uniting Church	F	29
Kondinin	Christianity	Uniting Church	M	17
Kondinin	Islam		F	4
Kondinin	Islam		M	4
Kondinin	No religion		F	131
Kondinin	No religion		M	198
Koorda	(Other)		F	10
Koorda	(Other)		M	17
Koorda	Christianity		M	3
Koorda	Christianity	Anglican	F	31
Koorda	Christianity	Anglican	M	37
Koorda	Christianity	Catholic	F	28
Koorda	Christianity	Catholic	M	34
Koorda	Christianity	Lutheran	M	5
Koorda	Christianity	Presbyterian Reformed	F	4
Koorda	Christianity	Presbyterian Reformed	M	6
Koorda	Christianity	Uniting Church	M	11
Koorda	No religion		F	81
Koorda	No religion		M	94
Kulin	(Other)		F	47
Kulin	(Other)		M	47
Kulin	Christianity		M	4
Kulin	Christianity	Anglican	F	75
Kulin	Christianity	Anglican	M	67
Kulin	Christianity	Baptist	M	5
Kulin	Christianity	Catholic	F	75
Kulin	Christianity	Catholic	M	66
Kulin	Christianity	Presbyterian Reformed	F	6
Kulin	Christianity	Presbyterian Reformed	M	8
Kulin	Christianity	Seventh Day Adventist	F	3
Kulin	Christianity	Uniting Church	F	14
Kulin	Christianity	Uniting Church	M	18
Kulin	No religion		F	148
Kulin	No religion		M	185
Kwinana	(Other)		F	1437
Kwinana	(Other)		M	3014
Kwinana	(Other)	(Other)	F	124
Kwinana	(Other)	(Other)	M	67
Kwinana	(Other)	Australian Aboriginal Traditional	F	3
Kwinana	(Other)	Other spiritual beliefs	F	69
Kwinana	(Other)	Other spiritual beliefs	M	32
Kwinana	(Other)	Secular beliefs	F	64
Kwinana	(Other)	Secular beliefs	M	79
Kwinana	(Other)	Sikhism	F	440
Kwinana	(Other)	Sikhism	M	513
Kwinana	Buddhism		F	406
Kwinana	Buddhism		M	221
Kwinana	Christianity		F	1161
Kwinana	Christianity		M	979
Kwinana	Christianity	(Other)	F	62
Kwinana	Christianity	(Other)	M	52
Kwinana	Christianity	Anglican	F	1841
Kwinana	Christianity	Anglican	M	1501
Kwinana	Christianity	Baptist	F	309
Kwinana	Christianity	Baptist	M	270
Kwinana	Christianity	Catholic	F	4166
Kwinana	Christianity	Catholic	M	3822
Kwinana	Christianity	Churches Of Christ	F	54
